latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.65171,142.15416,326.46,3.26,1.71,2021-11-16,00:13,T,72,6.1NRT,283.32,102.8,D
-11.71241,142.05057,331.78,3.32,1.72,2021-11-16,00:13,T,0,6.1NRT,280.97,132.83,D
-11.65598,142.16045,326.24,3.26,1.71,2021-11-16,00:13,T,77,6.1NRT,283.67,103.22,D
-15.78944,142.77312,328.21,2.43,1.5,2021-11-16,00:15,T,71,6.1NRT,298.95,48.13,D
-11.82632,142.0858,334.93,3.28,1.71,2021-11-16,00:15,T,85,6.1NRT,287.77,152.53,D
-11.83149,142.11569,350.01,3.26,1.71,2021-11-16,00:15,T,95,6.1NRT,287.77,296.76,D
-11.87869,142.22087,328.52,3.19,1.69,2021-11-16,00:15,T,81,6.1NRT,284.17,104.02,D
-11.8426,142.10649,350.29,3.26,1.71,2021-11-16,00:15,T,95,6.1NRT,286.25,308.65,D
-11.82734,142.10927,339.98,3.26,1.71,2021-11-16,00:15,T,90,6.1NRT,288,191.66,D
-15.78305,142.76726,328.79,2.43,1.5,2021-11-16,00:15,T,70,6.1NRT,298.54,48.49,D
-24.53401,147.9192,332.35,1,1,2021-11-16,00:17,T,72,6.1NRT,309.81,18.68,D
-25.19407,152.32278,326.08,1.47,1.2,2021-11-16,00:17,T,77,6.1NRT,299.91,27.05,D
-21.47028,148.7999,319.44,1,1,2021-11-16,00:17,T,25,6.1NRT,293.68,9.06,D
-21.47169,148.80949,327.4,1,1,2021-11-16,00:17,T,74,6.1NRT,293.94,16.88,D
-21.01848,145.06876,328.17,1.34,1.15,2021-11-16,00:17,T,69,6.1NRT,308.49,15.11,D
-22.30706,146.79179,347.02,1.07,1.03,2021-11-16,00:17,T,91,6.1NRT,309.3,40.13,D
-22.30869,146.80209,377.54,1.07,1.03,2021-11-16,00:17,T,100,6.1NRT,311.93,135.61,D
-22.31032,146.81238,341.83,1.07,1.03,2021-11-16,00:17,T,87,6.1NRT,310.94,28.77,D
-23.2629,149.90779,327.22,1.06,1.03,2021-11-16,00:17,T,72,6.1NRT,304.61,12.81,D
-23.27217,149.90636,322.51,1.06,1.03,2021-11-16,00:17,T,50,6.1NRT,304.96,6.5,D
-23.05355,147.56425,328.77,1.01,1.01,2021-11-16,00:17,T,68,6.1NRT,303.45,11.17,D
-23.06259,147.56267,327.2,1.01,1.01,2021-11-16,00:17,T,61,6.1NRT,304.56,9.74,D
-23.06409,147.57251,326.09,1.01,1.01,2021-11-16,00:17,T,38,6.1NRT,307.52,8.25,D
-23.51727,147.52332,322.81,1.01,1.01,2021-11-16,00:17,T,40,6.1NRT,304.49,8.81,D
-23.52344,147.31975,326.64,1.02,1.01,2021-11-16,00:17,T,67,6.1NRT,300.05,15.87,D
-23.52494,147.32959,321.09,1.02,1.01,2021-11-16,00:17,T,23,6.1NRT,300.27,9.13,D
-23.70095,147.21449,324.35,1.02,1.01,2021-11-16,00:17,T,55,6.1NRT,303.54,10.95,D
-24.27625,148.74483,324.54,1.01,1.01,2021-11-16,00:17,T,63,6.1NRT,304.71,9.46,D
-24.46298,148.18912,324.59,1,1,2021-11-16,00:17,T,62,6.1NRT,309.96,8.6,D
-24.50327,148.21252,328.57,1,1,2021-11-16,00:17,T,65,6.1NRT,308.5,13.73,D
-24.51227,148.21098,324.23,1,1,2021-11-16,00:17,T,48,6.1NRT,309.07,9.47,D
-24.5137,148.22083,321.83,1,1,2021-11-16,00:17,T,33,6.1NRT,306.73,7.58,D
-24.53537,148.18085,328.8,1,1,2021-11-16,00:17,T,74,6.1NRT,305.99,16.86,D
-25.12052,152.19191,344.26,1.44,1.19,2021-11-16,00:17,T,92,6.1NRT,299.14,74.69,D
-16.67119,143.00787,328.35,2.23,1.45,2021-11-16,00:17,T,68,6.1NRT,300.37,31.63,D
-17.86689,142.9861,323.89,2.12,1.42,2021-11-16,00:17,T,38,6.1NRT,299.72,16.84,D
