latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-4.20115,152.18094,319.76,1,1,2021-10-31,00:11,T,29,6.1NRT,297.29,8.88,D
-6.63742,146.44093,320.2,1.89,1.34,2021-10-31,00:13,T,51,6.1NRT,293.15,23.96,D
-6.66186,146.75729,308.47,1.79,1.31,2021-10-31,00:13,T,19,6.1NRT,279.33,9.45,D
-9.51597,147.06366,311.06,1.52,1.22,2021-10-31,00:13,T,46,6.1NRT,294.71,12.59,D
-6.64446,146.45009,318.28,1.89,1.34,2021-10-31,00:13,T,48,6.1NRT,291.94,20.56,D
-13.85652,141.87537,321.53,3.11,1.67,2021-10-31,00:16,T,68,6.1NRT,297.14,45.02,D
-13.86161,141.90387,321.75,3.09,1.67,2021-10-31,00:16,T,69,6.1NRT,297.69,44.24,D
-13.85472,141.86981,318.32,3.11,1.67,2021-10-31,00:16,T,60,6.1NRT,297.12,29.98,D
-13.86,141.89825,325.08,3.09,1.67,2021-10-31,00:16,T,74,6.1NRT,297.58,63.76,D
-14.06393,142.8531,322.54,2.6,1.55,2021-10-31,00:16,T,33,6.1NRT,300.16,29.68,D
-14.12821,142.85861,325.82,2.58,1.54,2021-10-31,00:16,T,69,6.1NRT,298.71,40.02,D
-14.05207,142.11263,318.36,2.96,1.64,2021-10-31,00:16,T,48,6.1NRT,297.25,30.27,D
-14.20859,142.71364,324.36,2.64,1.56,2021-10-31,00:16,T,72,6.1NRT,298.9,41.89,D
-14.84783,143.94025,324.43,2.07,1.4,2021-10-31,00:16,T,58,6.1NRT,301.01,28.18,D
-13.35381,142.83621,325.73,2.69,1.57,2021-10-31,00:16,T,59,6.1NRT,297.41,45.07,D
-13.25276,142.78421,323.68,2.73,1.58,2021-10-31,00:16,T,18,6.1NRT,295.96,39.12,D
-13.59413,142.20403,320.98,2.97,1.64,2021-10-31,00:16,T,53,6.1NRT,296.18,45.05,D
-13.59902,142.2312,317.85,2.96,1.64,2021-10-31,00:16,T,50,6.1NRT,295.96,31.67,D
-13.60392,142.25836,323.17,2.94,1.63,2021-10-31,00:16,T,70,6.1NRT,296.74,54.5,D
-13.76196,142.98402,327.05,2.57,1.54,2021-10-31,00:16,T,77,6.1NRT,300.59,55.33,D
-20.98234,145.56056,348.53,1.26,1.11,2021-10-31,00:18,T,93,6.1NRT,307.03,57.54,D
-20.98033,145.54851,348.82,1.26,1.12,2021-10-31,00:18,T,93,6.1NRT,304.48,60.21,D
-21.37289,149.19609,327.27,1.01,1,2021-10-31,00:18,T,55,6.1NRT,306.23,7.44,D
-18.35918,144.46109,337,1.63,1.26,2021-10-31,00:18,T,79,6.1NRT,309.16,37.86,D
-18.36781,144.44351,349.56,1.64,1.26,2021-10-31,00:18,T,93,6.1NRT,307.52,90.72,D
-21.3715,149.18645,352.53,1,1,2021-10-31,00:18,T,95,6.1NRT,307.6,49.91,D
-21.1042,148.99217,322.6,1,1,2021-10-31,00:18,T,35,6.1NRT,299.39,8.2,D
-20.94629,148.5441,328.1,1,1,2021-10-31,00:18,T,65,6.1NRT,302.48,16.83,D
-20.76922,148.28435,343.83,1.01,1,2021-10-31,00:18,T,89,6.1NRT,305.85,32,D
