latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-21.22964,23.27564,336.44,1.48,1.2,2021-11-15,00:07,A,100,6.1NRT,292.82,68.35,N
-22.76782,17.88331,312.88,1.01,1,2021-11-15,00:07,A,86,6.1NRT,294.6,11.4,N
-21.58565,23.67039,307.11,1.6,1.24,2021-11-15,00:07,A,44,6.1NRT,288.83,15.19,N
-21.55405,23.39926,317.09,1.53,1.22,2021-11-15,00:07,A,94,6.1NRT,291.88,27.54,N
-21.57443,23.67183,313.26,1.6,1.24,2021-11-15,00:07,A,54,6.1NRT,290.92,23.14,N
-21.54305,23.40071,310.51,1.53,1.22,2021-11-15,00:07,A,47,6.1NRT,291.35,17.53,N
-21.50917,23.11267,306.98,1.46,1.19,2021-11-15,00:07,A,70,6.1NRT,291.04,14.55,N
-21.5075,23.0986,308.65,1.46,1.19,2021-11-15,00:07,A,75,6.1NRT,291,16.42,N
-21.23421,23.284,320.81,1.49,1.2,2021-11-15,00:07,A,100,6.1NRT,291.76,33.43,N
-21.23254,23.2697,315.26,1.48,1.2,2021-11-15,00:07,A,91,6.1NRT,291.15,24.01,N
-21.2314,23.28992,306.65,1.49,1.2,2021-11-15,00:07,A,69,6.1NRT,290.63,13.81,N
-21.2188,23.27708,331.35,1.48,1.2,2021-11-15,00:07,A,100,6.1NRT,291.75,55.59,N
-21.21705,23.26283,304.52,1.48,1.2,2021-11-15,00:07,A,60,6.1NRT,290.64,11.17,N
-19.38551,22.92067,304.45,1.33,1.14,2021-11-15,00:07,A,60,6.1NRT,284.78,11.9,N
-19.08877,22.50689,307.62,1.25,1.11,2021-11-15,00:07,A,72,6.1NRT,283.47,12.97,N
-9.68125,-35.84666,306.43,4,1.86,2021-11-15,00:15,T,45,6.1NRT,291.33,46.78,N
-14.91556,142.62691,326.93,2.12,1.41,2021-11-15,01:09,T,76,6.1NRT,296.37,36.07,D
-14.93511,142.68433,322.65,2.14,1.42,2021-11-15,01:09,T,44,6.1NRT,296.17,27.56,D
-14.94459,142.54465,337.73,2.09,1.41,2021-11-15,01:09,T,87,6.1NRT,294.66,75.17,D
-14.94687,142.56392,335.26,2.09,1.41,2021-11-15,01:09,T,83,6.1NRT,298.94,63.38,D
-13.64793,131.11217,321.98,1.81,1.32,2021-11-15,01:09,T,29,6.1NRT,295.4,26.6,D
-14.43302,135.53761,322.95,1.02,1.01,2021-11-15,01:09,T,27,6.1NRT,305.01,6.47,D
-14.43444,135.54698,334.19,1.02,1.01,2021-11-15,01:09,T,79,6.1NRT,306.75,21.72,D
