latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-2.6139,150.82253,343.9,1.11,1.05,2021-12-02,00:11,T,92,6.1NRT,299.04,50.11,D
-6.62705,146.76306,319.97,1.78,1.31,2021-12-02,00:11,T,32,6.1NRT,293.15,19.78,D
-6.37972,155.41748,312.88,1.32,1.14,2021-12-02,00:11,T,40,6.1NRT,294.64,8.53,D
-6.37805,155.40575,314.64,1.32,1.14,2021-12-02,00:11,T,51,6.1NRT,295.47,10.37,D
-18.2012,145.16763,324.12,1.47,1.2,2021-12-02,00:17,T,69,6.1NRT,303.15,18.4,D
-17.98873,143.58894,326.32,1.91,1.35,2021-12-02,00:17,T,73,6.1NRT,303.34,26.1,D
-17.11858,138.50427,345.24,4.71,1.99,2021-12-02,00:17,T,92,6.1NRT,294.06,394.23,D
-17.12741,138.5479,323.16,4.68,1.98,2021-12-02,00:17,T,69,6.1NRT,293.51,101.47,D
-17.11617,138.49709,341.11,4.71,1.99,2021-12-02,00:17,T,89,6.1NRT,293.51,323.72,D
-17.12529,138.54065,328.62,4.68,1.98,2021-12-02,00:17,T,77,6.1NRT,294.06,159.03,D
-19.66109,143.27048,325.99,1.87,1.34,2021-12-02,00:17,T,55,6.1NRT,309.59,20.29,D
-20.34882,145.21718,332.57,1.34,1.15,2021-12-02,00:17,T,75,6.1NRT,307.77,29.45,D
-22.18752,149.50786,321.19,1.02,1.01,2021-12-02,00:17,T,69,6.1NRT,305.22,8.86,D
-23.03942,145.7831,345.21,1.15,1.07,2021-12-02,00:17,T,90,6.1NRT,306.43,46.26,D
-23.04124,145.7942,334.85,1.15,1.07,2021-12-02,00:17,T,80,6.1NRT,308.63,23.99,D
-27.57066,141.63307,336.88,1.68,1.28,2021-12-02,00:20,T,75,6.1NRT,317.13,28.36,D
-27.60294,141.67825,336.06,1.67,1.27,2021-12-02,00:20,T,63,6.1NRT,316.73,28.48,D
-27.59158,141.68091,342.75,1.67,1.27,2021-12-02,00:20,T,84,6.1NRT,316.78,49.32,D
-27.57885,141.61348,336.65,1.69,1.28,2021-12-02,00:20,T,60,6.1NRT,316.32,27.55,D
-37.90511,145.24294,320.58,1.01,1.01,2021-12-02,00:22,T,54,6.1NRT,304.16,5,D
-42.65466,147.62518,326.11,1.33,1.14,2021-12-02,00:22,T,83,6.1NRT,300.73,29.19,D
-42.41671,147.65424,325.1,1.33,1.14,2021-12-02,00:22,T,83,6.1NRT,301.19,27.57,D
-38.00887,145.26147,322.74,1.01,1.01,2021-12-02,00:22,T,47,6.1NRT,305.6,6.82,D
-42.64425,147.627,316.46,1.33,1.14,2021-12-02,00:22,T,74,6.1NRT,299.01,14.63,D
29.2303,19.70047,309.32,1,1,2021-12-02,00:37,A,77,6.1NRT,280.79,13.05,N
28.91486,19.77753,323.91,1.01,1,2021-12-02,00:37,A,100,6.1NRT,282.83,26.08,N
29.0756,19.06455,300.71,1,1,2021-12-02,00:37,A,32,6.1NRT,282.17,7.87,N
13.70334,26.24115,306.21,4.47,1.94,2021-12-02,00:39,A,52,6.1NRT,290.26,66.25,N
13.71112,26.20085,308.54,4.44,1.94,2021-12-02,00:39,A,72,6.1NRT,289.68,79.83,N
13.70865,26.19587,304.57,4.44,1.94,2021-12-02,00:39,A,25,6.1NRT,289.39,57.11,N
13.70112,26.23628,307.36,4.47,1.94,2021-12-02,00:39,A,46,6.1NRT,290.16,71.74,N
11.07243,20.01822,310.46,1.68,1.27,2021-12-02,00:41,A,80,6.1NRT,290.04,22.84,N
12.4478,23.25695,329.47,2.8,1.6,2021-12-02,00:41,A,100,6.1NRT,292.05,132.59,N
11.70689,19.30852,304.29,1.46,1.19,2021-12-02,00:41,A,59,6.1NRT,292.93,9.43,N
11.69843,19.29361,313.64,1.45,1.19,2021-12-02,00:41,A,88,6.1NRT,293.55,19.61,N
11.69628,19.30674,319.77,1.46,1.19,2021-12-02,00:41,A,99,6.1NRT,294.37,29.12,N
11.3236,19.32935,307.43,1.48,1.2,2021-12-02,00:41,A,71,6.1NRT,294.97,11.49,N
11.31289,19.3276,311.63,1.48,1.2,2021-12-02,00:41,A,83,6.1NRT,295.46,16.34,N
11.31019,19.32053,305.17,1.48,1.2,2021-12-02,00:41,A,56,6.1NRT,294.98,8.86,N
11.26719,18.21734,308.64,1.26,1.11,2021-12-02,00:41,A,75,6.1NRT,295.85,9.31,N
11.84138,13.63096,304.65,1.07,1.03,2021-12-02,00:41,A,61,6.1NRT,293.43,6.13,N
11.38891,16.70426,311.62,1.06,1.03,2021-12-02,00:41,A,83,6.1NRT,294.05,10.65,N
11.62976,14.08478,304.91,1.04,1.02,2021-12-02,00:41,A,62,6.1NRT,294.52,5.23,N
11.62841,14.09416,309.53,1.03,1.02,2021-12-02,00:41,A,78,6.1NRT,294.85,8.43,N
11.62068,14.08347,320.57,1.04,1.02,2021-12-02,00:41,A,100,6.1NRT,294.96,17.5,N
11.61932,14.09284,323.32,1.03,1.02,2021-12-02,00:41,A,100,6.1NRT,295.41,20.47,N
10.97855,17.89597,318.26,1.22,1.1,2021-12-02,00:41,A,97,6.1NRT,299.29,17.69,N
10.97685,17.90709,311.89,1.22,1.1,2021-12-02,00:41,A,84,6.1NRT,298.79,10.68,N
10.96869,17.89497,328.95,1.22,1.1,2021-12-02,00:41,A,100,6.1NRT,299.92,33.21,N
10.967,17.90594,320.13,1.22,1.1,2021-12-02,00:41,A,100,6.1NRT,298.91,20.31,N
10.82774,18.46909,305.98,1.32,1.14,2021-12-02,00:41,A,66,6.1NRT,294.32,9.42,N
10.69501,18.33867,305.94,1.3,1.13,2021-12-02,00:41,A,59,6.1NRT,293.98,9.13,N
10.6932,18.35017,330.19,1.31,1.13,2021-12-02,00:41,A,100,6.1NRT,297.4,42.07,N
10.69139,18.36174,310.89,1.31,1.13,2021-12-02,00:41,A,81,6.1NRT,296.85,13.13,N
