latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.16821,142.40526,327.1,4.31,1.92,2021-11-18,00:05,T,78,6.1NRT,292.02,110.39,D
-19.5701,142.4494,324.36,3.62,1.78,2021-11-18,00:05,T,71,6.1NRT,301.02,50.71,D
-20.29356,143.04817,328.11,3.16,1.68,2021-11-18,00:05,T,70,6.1NRT,305.85,40.21,D
-21.29981,147.88393,344.77,1.38,1.16,2021-11-18,00:05,T,91,6.1NRT,305.05,57.33,D
-23.08229,148.41882,320.35,1.21,1.09,2021-11-18,00:05,T,36,6.1NRT,300.5,8.73,D
-21.86244,140.3896,327.92,4.5,1.95,2021-11-18,00:05,T,64,6.1NRT,306.35,119.92,D
-21.86229,140.384,326.99,4.5,1.95,2021-11-18,00:05,T,60,6.1NRT,306.46,108.38,D
-23.50856,147.29454,319.83,1.38,1.16,2021-11-18,00:05,T,55,6.1NRT,296.47,15.94,D
-24.17673,150.28954,319.63,1.02,1.01,2021-11-18,00:05,T,68,6.1NRT,300.54,8.31,D
-16.17729,142.43716,327.45,4.28,1.91,2021-11-18,00:05,T,79,6.1NRT,292.38,111.83,D
-16.16932,142.39742,322.12,4.31,1.92,2021-11-18,00:05,T,72,6.1NRT,291.51,64.94,D
-16.17593,142.44504,323.26,4.28,1.91,2021-11-18,00:05,T,73,6.1NRT,292.34,73.24,D
-19.56234,142.45703,327.48,3.62,1.78,2021-11-18,00:05,T,76,6.1NRT,301.62,74.74,D
-18.10376,142.99689,322.1,3.55,1.77,2021-11-18,00:05,T,64,6.1NRT,297.98,41.04,D
-21.54737,147.48979,327.81,1.44,1.19,2021-11-18,00:05,T,74,6.1NRT,303.99,23.67,D
-21.54978,147.5036,327.9,1.44,1.19,2021-11-18,00:05,T,75,6.1NRT,301.77,24.4,D
-30.59912,146.83076,328.64,1.15,1.07,2021-11-18,00:07,T,62,6.1NRT,314.9,10.2,D
-30.45407,150.90756,328.02,1.04,1.02,2021-11-18,00:07,T,83,6.1NRT,294.43,24.77,D
-33.12057,151.47128,311.49,1.13,1.06,2021-11-18,00:07,T,62,6.1NRT,299.83,6.45,D
-31.36498,150.98196,316.7,1.05,1.03,2021-11-18,00:07,T,63,6.1NRT,296.17,10.01,D
-31.39276,151.70871,310.46,1.12,1.05,2021-11-18,00:07,T,32,6.1NRT,296.01,8.92,D
-30.60112,146.84265,328.18,1.15,1.07,2021-11-18,00:07,T,63,6.1NRT,314.06,9.57,D
-32.94041,151.65201,316.28,1.15,1.07,2021-11-18,00:07,T,16,6.1NRT,302.28,8.5,D
-25.06978,145.78577,324.1,1.61,1.25,2021-11-18,00:07,T,53,6.1NRT,306.12,14.68,D
-30.45262,150.89685,312.7,1.04,1.02,2021-11-18,00:07,T,48,6.1NRT,294.29,8.99,D
-36.292,139.82158,366.89,2.2,1.44,2021-11-18,00:09,T,100,6.1NRT,294.09,323.67,D
-33.71889,150.83339,319.98,1.09,1.04,2021-11-18,00:09,T,54,6.1NRT,302.22,8.36,D
-33.72042,150.84517,319.2,1.09,1.04,2021-11-18,00:09,T,63,6.1NRT,303.01,7.67,D
-33.75232,150.9059,320.55,1.09,1.04,2021-11-18,00:09,T,48,6.1NRT,304.28,8.74,D
-33.79644,150.87373,321.48,1.09,1.04,2021-11-18,00:09,T,46,6.1NRT,301.01,9.14,D
-33.79796,150.88554,319.09,1.09,1.04,2021-11-18,00:09,T,15,6.1NRT,302.46,6.86,D
-33.81553,150.79794,322.98,1.09,1.04,2021-11-18,00:09,T,61,6.1NRT,302.32,10.16,D
-33.82745,150.77733,316.48,1.09,1.04,2021-11-18,00:09,T,48,6.1NRT,300.87,6.72,D
-33.86092,150.96521,322.67,1.1,1.05,2021-11-18,00:09,T,56,6.1NRT,302.01,9.12,D
-34.03759,150.76295,321.21,1.09,1.04,2021-11-18,00:09,T,63,6.1NRT,302.47,9.53,D
-34.45772,150.88251,327.01,1.11,1.05,2021-11-18,00:09,T,63,6.1NRT,302.49,18.53,D
-36.28899,139.81665,373.5,2.2,1.44,2021-11-18,00:09,T,100,6.1NRT,294.37,391.39,D
30.41022,19.60861,309.46,1.21,1.09,2021-11-18,00:24,A,77,6.1NRT,287.3,14.04,N
30.40865,19.62108,312.89,1.2,1.09,2021-11-18,00:24,A,86,6.1NRT,286.13,17.47,N
29.22927,19.70309,311.57,1.16,1.07,2021-11-18,00:24,A,83,6.1NRT,284.64,16.22,N
28.83521,22.12708,320.41,1,1,2021-11-18,00:24,A,100,6.1NRT,282.21,20.92,N
28.83373,22.13719,308.87,1,1,2021-11-18,00:24,A,76,6.1NRT,282.61,11.4,N
27.64814,22.48254,305.05,1,1,2021-11-18,00:24,A,63,6.1NRT,283.81,8.94,N
9.19476,26.13033,304.01,3.13,1.68,2021-11-18,00:28,A,58,6.1NRT,288.35,34.84,N
10.79824,19.94708,303.59,1.09,1.04,2021-11-18,00:28,A,56,6.1NRT,292.47,6.42,N
10.79975,19.93724,310.22,1.09,1.04,2021-11-18,00:28,A,79,6.1NRT,292.87,10.93,N
10.80126,19.9274,311.85,1.09,1.04,2021-11-18,00:28,A,83,6.1NRT,292.7,12.32,N
11.17542,13.2442,325.26,1.69,1.28,2021-11-18,00:28,A,100,6.1NRT,289.03,53.45,N
11.17739,13.22885,318.19,1.69,1.28,2021-11-18,00:28,A,96,6.1NRT,288.35,38.02,N
11.36695,14.28987,300.05,1.43,1.18,2021-11-18,00:28,A,13,6.1NRT,289.57,7.63,N
9.19525,26.12558,306.09,3.13,1.68,2021-11-18,00:28,A,67,6.1NRT,288.56,41.66,N
9.74183,22.55592,304.64,1.62,1.25,2021-11-18,00:28,A,61,6.1NRT,292.25,10.89,N
9.73959,22.56982,314.46,1.62,1.25,2021-11-18,00:28,A,89,6.1NRT,294.51,25.07,N
11.36871,14.27689,330.75,1.43,1.18,2021-11-18,00:28,A,100,6.1NRT,292.81,52.63,N
10.87556,18.70223,322.29,1.01,1,2021-11-18,00:28,A,100,6.1NRT,295.37,18.96,N
10.87692,18.69312,306.76,1.01,1,2021-11-18,00:28,A,69,6.1NRT,294.6,6.04,N
14.99529,21.68664,307.17,1.19,1.08,2021-11-18,00:28,A,71,6.1NRT,294.42,8.65,N
9.11034,25.99738,312.45,3.06,1.66,2021-11-18,00:28,A,85,6.1NRT,288.45,62.72,N
9.11155,25.98994,310.27,3.06,1.66,2021-11-18,00:28,A,79,6.1NRT,288.57,53.14,N
9.0968,25.98731,301.96,3.06,1.66,2021-11-18,00:28,A,31,6.1NRT,288.41,27.41,N
12.11465,21.75325,308.54,1.31,1.13,2021-11-18,00:28,A,75,6.1NRT,295.88,11.68,N
11.9148,20.60431,308.32,1.14,1.06,2021-11-18,00:28,A,74,6.1NRT,293.24,10.07,N
14.06503,22.76277,307.38,1.42,1.18,2021-11-18,00:28,A,71,6.1NRT,292.73,12.22,N
9.72054,22.68803,303.93,1.65,1.26,2021-11-18,00:28,A,58,6.1NRT,288.21,13.65,N
14.06293,22.77571,312.7,1.42,1.18,2021-11-18,00:28,A,85,6.1NRT,292.73,18.43,N
5.39867,6.67641,302.19,4.47,1.94,2021-11-18,00:32,A,23,6.1NRT,286.07,42.09,N
4.3039,7.6678,306.95,3.6,1.78,2021-11-18,00:32,A,47,6.1NRT,287.9,52.42,N
5.38066,6.68196,308.31,4.47,1.94,2021-11-18,00:32,A,74,6.1NRT,286.52,77.08,N
5.38124,6.67423,310.32,4.47,1.94,2021-11-18,00:32,A,76,6.1NRT,286.49,86.52,N
4.42681,7.1795,306.07,3.95,1.85,2021-11-18,00:32,A,67,6.1NRT,288.08,51.66,N
4.42293,7.17092,316.52,3.95,1.85,2021-11-18,00:32,A,93,6.1NRT,288.19,98.72,N
5.38584,6.64191,302.4,4.5,1.95,2021-11-18,00:32,A,37,6.1NRT,285.14,45.81,N
-18.79089,11.77183,314.87,1,1,2021-11-18,00:37,A,86,6.1NRT,277.24,16.57,N
-10.29949,-36.64745,345.37,1.24,1.11,2021-11-18,00:45,T,100,6.1NRT,294.36,71.52,N
