latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.67095,146.63177,316.95,1.04,1.02,2021-11-28,00:37,T,72,6.1NRT,295.63,8.74,D
-6.62836,146.76363,324.4,1.03,1.01,2021-11-28,00:37,T,38,6.1NRT,302.16,12.23,D
-8.6696,146.62238,315.53,1.04,1.02,2021-11-28,00:37,T,70,6.1NRT,296.17,7.38,D
-16.79899,145.21678,324.51,1.07,1.03,2021-11-28,00:39,T,40,6.1NRT,295.05,14.52,D
-16.35239,142.16731,362.07,1.06,1.03,2021-11-28,00:39,T,100,6.1NRT,306.89,77.98,D
-18.49097,141.92384,370.38,1.04,1.02,2021-11-28,00:39,T,100,6.1NRT,313.94,97.42,D
-18.5147,142.07973,344.03,1.03,1.01,2021-11-28,00:39,T,87,6.1NRT,314.88,24.02,D
-18.51618,142.08943,366.22,1.03,1.01,2021-11-28,00:39,T,100,6.1NRT,313.85,80.99,D
-18.50161,141.93211,344,1.04,1.02,2021-11-28,00:39,T,56,6.1NRT,314.35,27.19,D
-18.52381,142.07823,354.44,1.03,1.01,2021-11-28,00:39,T,96,6.1NRT,313.44,46.67,D
-16.34469,142.17863,330.37,1.06,1.03,2021-11-28,00:39,T,50,6.1NRT,304.91,9.91,D
-16.34317,142.16881,357.86,1.06,1.03,2021-11-28,00:39,T,98,6.1NRT,307.81,66.34,D
-15.3057,141.6489,336.29,1.13,1.06,2021-11-28,00:39,T,69,6.1NRT,309.01,25.27,D
-15.31359,141.63686,335.13,1.13,1.06,2021-11-28,00:39,T,77,6.1NRT,307.23,23.26,D
-14.75394,134.01096,321.41,3.97,1.85,2021-11-28,00:39,T,46,6.1NRT,299.22,57.95,D
-18.5476,142.05836,340.01,1.03,1.01,2021-11-28,00:39,T,56,6.1NRT,311.6,20.52,D
-18.54611,142.04866,342.71,1.03,1.02,2021-11-28,00:39,T,65,6.1NRT,313.78,24.95,D
-18.53236,142.08076,345.83,1.03,1.01,2021-11-28,00:39,T,89,6.1NRT,311.28,30.14,D
-18.53087,142.07108,338.7,1.03,1.01,2021-11-28,00:39,T,64,6.1NRT,313.07,15.94,D
-18.50983,141.93475,338.26,1.04,1.02,2021-11-28,00:39,T,79,6.1NRT,314.08,20.85,D
-18.50832,141.92497,353.88,1.04,1.02,2021-11-28,00:39,T,95,6.1NRT,311.32,53.71,D
-18.52528,142.08792,360.26,1.03,1.01,2021-11-28,00:39,T,100,6.1NRT,311.24,63.49,D
-17.66637,140.83182,363.31,1.17,1.07,2021-11-28,00:39,T,100,6.1NRT,312.55,92.46,D
-17.66809,140.84271,369.54,1.16,1.07,2021-11-28,00:39,T,100,6.1NRT,318.09,111.3,D
-17.66982,140.85358,337.95,1.16,1.07,2021-11-28,00:39,T,55,6.1NRT,316.43,14.53,D
-17.1892,137.87294,333.94,1.83,1.32,2021-11-28,00:39,T,80,6.1NRT,308.38,39.33,D
-17.676,140.83015,341.63,1.17,1.07,2021-11-28,00:39,T,86,6.1NRT,310.77,31.65,D
-17.67773,140.84106,392.56,1.16,1.07,2021-11-28,00:39,T,100,6.1NRT,317.34,233.49,D
-17.67945,140.85196,373.18,1.16,1.07,2021-11-28,00:39,T,100,6.1NRT,317.71,124.43,D
-17.18261,137.86751,335.05,1.83,1.32,2021-11-28,00:39,T,81,6.1NRT,309.14,41.59,D
-17.19404,137.29395,325.21,2.02,1.38,2021-11-28,00:39,T,50,6.1NRT,306.53,20.92,D
-17.19728,137.31264,329.05,2.01,1.38,2021-11-28,00:39,T,72,6.1NRT,307.95,33.48,D
-17.18686,137.30872,324.4,2.01,1.38,2021-11-28,00:39,T,45,6.1NRT,306.71,19.36,D
-17.19922,137.30643,326.13,2.01,1.38,2021-11-28,00:39,T,39,6.1NRT,307.74,22.92,D
-17.22627,137.24297,331.42,2.03,1.39,2021-11-28,00:39,T,76,6.1NRT,306.77,39.86,D
-17.24202,137.25957,336.88,2.02,1.39,2021-11-28,00:39,T,83,6.1NRT,308.32,58.39,D
-17.24532,137.27827,327.85,2.02,1.38,2021-11-28,00:39,T,42,6.1NRT,309.07,22.81,D
-18.29865,142.17737,335.21,1.03,1.01,2021-11-28,00:39,T,76,6.1NRT,309.79,13.09,D
-18.30013,142.18703,334.97,1.03,1.01,2021-11-28,00:39,T,75,6.1NRT,309.89,13.06,D
-18.30922,142.18553,338.74,1.03,1.01,2021-11-28,00:39,T,81,6.1NRT,308.6,19.53,D
-18.47267,141.92686,337.69,1.04,1.02,2021-11-28,00:39,T,28,6.1NRT,314.6,12.99,D
-18.47882,141.90576,339.4,1.04,1.02,2021-11-28,00:39,T,48,6.1NRT,311.52,20.67,D
-8.7681,143.67039,312.3,1.08,1.04,2021-11-28,00:39,T,54,6.1NRT,293.67,8.1,D
-8.76956,143.68008,313.56,1.08,1.04,2021-11-28,00:39,T,53,6.1NRT,294.87,9.03,D
-17.17738,137.87532,333.26,1.83,1.32,2021-11-28,00:39,T,79,6.1NRT,309.6,39,D
-17.17449,137.85854,340.09,1.83,1.33,2021-11-28,00:39,T,86,6.1NRT,307.67,65.27,D
-17.66019,140.85524,338.11,1.16,1.07,2021-11-28,00:39,T,82,6.1NRT,315.43,14.8,D
-17.65846,140.84438,377.13,1.16,1.07,2021-11-28,00:39,T,100,6.1NRT,317.57,144.64,D
-17.65672,140.83345,339.91,1.17,1.07,2021-11-28,00:39,T,76,6.1NRT,310.51,25.65,D
-15.96052,134.79366,345.65,3.28,1.71,2021-11-28,00:39,T,91,6.1NRT,309.42,204.9,D
-15.95447,134.7627,341.56,3.3,1.72,2021-11-28,00:39,T,88,6.1NRT,307.19,169.37,D
-15.96468,134.79901,341.07,3.28,1.71,2021-11-28,00:39,T,88,6.1NRT,309.67,161.02,D
-15.94352,134.77095,332.13,3.3,1.72,2021-11-28,00:39,T,77,6.1NRT,306.38,91.26,D
-15.95885,134.76797,338.92,3.3,1.72,2021-11-28,00:39,T,86,6.1NRT,307.52,147.08,D
-17.08466,141.42119,338.44,1.11,1.05,2021-11-28,00:39,T,80,6.1NRT,309,18.84,D
-16.85391,144.29814,325.51,1.01,1.01,2021-11-28,00:39,T,59,6.1NRT,294.66,12.49,D
-20.97235,140.40981,342.41,1.12,1.05,2021-11-28,00:41,T,84,6.1NRT,313.48,31.22,D
-20.96544,140.36684,342.24,1.12,1.06,2021-11-28,00:41,T,84,6.1NRT,314.11,30.83,D
-20.96115,140.40068,337.92,1.12,1.05,2021-11-28,00:41,T,66,6.1NRT,313.99,21.64,D
-20.34195,143.54918,336.29,1.01,1.01,2021-11-28,00:41,T,42,6.1NRT,314.81,11.29,D
-20.34058,143.53952,336.06,1.01,1.01,2021-11-28,00:41,T,61,6.1NRT,312.48,11.57,D
-18.86138,141.99756,354.97,1.03,1.01,2021-11-28,00:41,T,96,6.1NRT,315.98,49.75,D
-18.8599,141.98784,356.44,1.03,1.01,2021-11-28,00:41,T,97,6.1NRT,312.47,54.72,D
-18.85227,141.99907,339.33,1.03,1.01,2021-11-28,00:41,T,77,6.1NRT,315.96,16.82,D
-18.85078,141.98933,338.7,1.03,1.01,2021-11-28,00:41,T,72,6.1NRT,313.37,16.73,D
-18.84316,142.00056,336.84,1.03,1.01,2021-11-28,00:41,T,59,6.1NRT,316.63,13.3,D
-18.84167,141.99084,344.03,1.03,1.01,2021-11-28,00:41,T,87,6.1NRT,315.84,26.53,D
-18.79312,142.15421,331.87,1.02,1.01,2021-11-28,00:41,T,67,6.1NRT,309.39,13.27,D
-18.78404,142.1557,336.65,1.02,1.01,2021-11-28,00:41,T,77,6.1NRT,310.07,20.28,D
-18.77496,142.1572,330.83,1.02,1.01,2021-11-28,00:41,T,63,6.1NRT,310.29,11.38,D
-18.7568,142.16017,330.56,1.02,1.01,2021-11-28,00:41,T,49,6.1NRT,310.45,9.23,D
-23.69969,147.29636,320.48,1.68,1.27,2021-11-28,00:41,T,57,6.1NRT,298.19,21.96,D
-23.09897,147.61884,315.58,1.74,1.29,2021-11-28,00:41,T,26,6.1NRT,298.23,12.8,D
-20.9818,140.40807,329.44,1.12,1.05,2021-11-28,00:41,T,31,6.1NRT,312.41,8.55,D
-20.98007,140.39731,345.37,1.12,1.05,2021-11-28,00:41,T,88,6.1NRT,315.67,36.81,D
-20.97061,140.39897,374.68,1.12,1.05,2021-11-28,00:41,T,100,6.1NRT,318.09,130.79,D
-37.90158,145.24205,313.88,1.88,1.34,2021-11-28,00:47,T,48,6.1NRT,299.92,13.17,D
