latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-7.12413,146.06837,318.96,1.21,1.09,2021-11-14,00:24,T,63,6.1NRT,297.69,12.59,D
-5.90358,145.77876,317.22,1.3,1.13,2021-11-14,00:24,T,32,6.1NRT,290.31,9.87,D
-11.62154,142.18231,321.35,1.89,1.34,2021-11-14,00:26,T,70,6.1NRT,294.31,24.2,D
-11.71311,142.1787,324.63,1.88,1.34,2021-11-14,00:26,T,41,6.1NRT,291.32,28.06,D
-11.71586,142.19568,327.4,1.87,1.34,2021-11-14,00:26,T,79,6.1NRT,291.13,36.7,D
-11.70819,142.18997,331.91,1.87,1.34,2021-11-14,00:26,T,84,6.1NRT,293.43,51.96,D
-11.70856,142.11937,331.55,1.9,1.35,2021-11-14,00:26,T,84,6.1NRT,291.76,51.27,D
-11.7206,142.11725,341.83,1.9,1.35,2021-11-14,00:26,T,86,6.1NRT,292.58,91.49,D
-11.72351,142.13452,324.86,1.89,1.34,2021-11-14,00:26,T,75,6.1NRT,292.27,30.05,D
-11.74757,142.13043,331.55,1.89,1.34,2021-11-14,00:26,T,84,6.1NRT,291.92,52.29,D
-11.79009,142.08777,320.01,1.9,1.35,2021-11-14,00:26,T,57,6.1NRT,290.92,22.24,D
-14.44843,142.58688,328.95,1.57,1.23,2021-11-14,00:26,T,0,6.1NRT,280.36,38.04,D
-14.44874,142.58092,324.31,1.57,1.23,2021-11-14,00:26,T,0,6.1NRT,278.4,28.16,D
-14.45118,142.59531,328.69,1.57,1.23,2021-11-14,00:26,T,60,6.1NRT,281.23,38.27,D
-14.77829,143.11945,324.09,1.42,1.18,2021-11-14,00:26,T,53,6.1NRT,287.72,19.53,D
-14.81421,143.14017,330.69,1.42,1.18,2021-11-14,00:26,T,68,6.1NRT,289.54,26.05,D
-14.80996,143.14778,329.95,1.42,1.18,2021-11-14,00:26,T,52,6.1NRT,291.48,25.17,D
-14.94399,141.67863,336.61,1.79,1.31,2021-11-14,00:26,T,88,6.1NRT,302.3,49.32,D
-14.93843,141.67294,334.1,1.79,1.31,2021-11-14,00:26,T,86,6.1NRT,301.86,40.75,D
-14.95016,141.67087,327.13,1.79,1.31,2021-11-14,00:26,T,43,6.1NRT,300.99,18.09,D
-14.95299,141.68726,328.28,1.78,1.31,2021-11-14,00:26,T,63,6.1NRT,301.72,20.06,D
-11.7929,142.10509,344.35,1.9,1.35,2021-11-14,00:26,T,92,6.1NRT,293.08,107.77,D
-11.7957,142.12236,320.02,1.89,1.34,2021-11-14,00:26,T,62,6.1NRT,291.5,19.8,D
-11.78523,142.10054,330.05,1.9,1.35,2021-11-14,00:26,T,78,6.1NRT,292.61,50.61,D
-11.80021,142.11581,327.03,1.89,1.34,2021-11-14,00:26,T,80,6.1NRT,291.35,40.02,D
-11.87633,142.27727,318.34,1.83,1.33,2021-11-14,00:26,T,65,6.1NRT,290.89,17.4,D
-12.1878,141.93452,322.88,1.92,1.35,2021-11-14,00:26,T,41,6.1NRT,294.94,24.98,D
-12.22766,141.92101,318.19,1.92,1.35,2021-11-14,00:26,T,0,6.1NRT,292.42,19.56,D
-14.16856,143.04288,335.94,1.47,1.2,2021-11-14,00:26,T,87,6.1NRT,296.9,43.43,D
-12.98694,143.37144,312.15,1.46,1.2,2021-11-14,00:26,T,17,6.1NRT,280.68,9.93,D
-14.1793,143.04103,328.34,1.47,1.2,2021-11-14,00:26,T,81,6.1NRT,295.71,25.11,D
-17.33811,144.00575,334.02,1.17,1.07,2021-11-14,00:28,T,53,6.1NRT,307.9,16.15,D
-15.77749,144.17392,326.23,1.19,1.09,2021-11-14,00:28,T,75,6.1NRT,292.26,16.18,D
-15.82575,142.27298,334.27,1.56,1.23,2021-11-14,00:28,T,78,6.1NRT,304.88,28.89,D
-15.83678,142.27103,330.74,1.56,1.23,2021-11-14,00:28,T,36,6.1NRT,302.92,20.88,D
-15.8636,142.29596,331.55,1.55,1.23,2021-11-14,00:28,T,54,6.1NRT,305.1,19.52,D
-15.86597,142.31033,332.91,1.55,1.23,2021-11-14,00:28,T,68,6.1NRT,306.25,23.64,D
-15.86834,142.32468,333.47,1.55,1.23,2021-11-14,00:28,T,71,6.1NRT,307.11,24.59,D
-15.8707,142.33897,331.28,1.54,1.22,2021-11-14,00:28,T,75,6.1NRT,306.08,18.28,D
-15.87539,142.36749,331.01,1.54,1.22,2021-11-14,00:28,T,75,6.1NRT,304.99,19.47,D
-15.87696,142.30838,352.19,1.55,1.23,2021-11-14,00:28,T,95,6.1NRT,301.75,91.19,D
-15.87932,142.32272,385.98,1.55,1.23,2021-11-14,00:28,T,100,6.1NRT,305.88,303.9,D
-15.88166,142.33704,377.45,1.54,1.22,2021-11-14,00:28,T,100,6.1NRT,308.03,233.75,D
-20.28246,147.54178,332.87,1.07,1.03,2021-11-14,00:28,T,80,6.1NRT,302.54,22.75,D
-20.29313,147.55049,323.11,1.07,1.03,2021-11-14,00:28,T,64,6.1NRT,302.74,11.18,D
-20.01227,144.49687,326.26,1.05,1.02,2021-11-14,00:28,T,58,6.1NRT,311.68,9.45,D
-20.0199,144.48531,332.79,1.05,1.02,2021-11-14,00:28,T,78,6.1NRT,309.05,17.31,D
-20.02145,144.49527,340.79,1.05,1.02,2021-11-14,00:28,T,87,6.1NRT,312.28,30.9,D
-20.023,144.50522,326.22,1.05,1.02,2021-11-14,00:28,T,56,6.1NRT,312.12,8.45,D
-20.03205,143.28409,326.07,1.17,1.08,2021-11-14,00:28,T,63,6.1NRT,308.9,9.26,D
-20.26535,144.16519,341.21,1.07,1.03,2021-11-14,00:28,T,87,6.1NRT,310.9,33.73,D
-20.26695,144.17538,341.39,1.07,1.03,2021-11-14,00:28,T,87,6.1NRT,313.77,33.48,D
-20.26855,144.18558,330.23,1.07,1.03,2021-11-14,00:28,T,68,6.1NRT,313.29,14.52,D
-20.27622,144.17381,331.24,1.07,1.03,2021-11-14,00:28,T,60,6.1NRT,310.1,14.7,D
-20.27782,144.18402,332.39,1.07,1.03,2021-11-14,00:28,T,77,6.1NRT,311.05,16.49,D
-20.27942,144.19423,331.24,1.07,1.03,2021-11-14,00:28,T,67,6.1NRT,311.95,14.54,D
-15.88401,142.3513,337.84,1.54,1.22,2021-11-14,00:28,T,84,6.1NRT,305.42,37.89,D
-15.86665,142.30399,333.3,1.55,1.23,2021-11-14,00:28,T,63,6.1NRT,305.25,27.16,D
-15.86911,142.3183,334.31,1.55,1.23,2021-11-14,00:28,T,70,6.1NRT,306.63,28.34,D
-15.87157,142.3326,335.62,1.54,1.22,2021-11-14,00:28,T,80,6.1NRT,307.04,32.25,D
-15.87646,142.36107,330.78,1.54,1.22,2021-11-14,00:28,T,73,6.1NRT,305.31,18.89,D
-15.87765,142.30203,334.19,1.55,1.23,2021-11-14,00:28,T,74,6.1NRT,300.15,33.94,D
-15.8801,142.31636,367.08,1.55,1.23,2021-11-14,00:28,T,100,6.1NRT,303.02,169.69,D
-15.88254,142.33066,383.97,1.54,1.22,2021-11-14,00:28,T,100,6.1NRT,307.43,289.18,D
-15.88498,142.34492,348.99,1.54,1.22,2021-11-14,00:28,T,93,6.1NRT,306.27,77.87,D
-15.88741,142.35915,332.44,1.54,1.22,2021-11-14,00:28,T,76,6.1NRT,304.6,23.49,D
-15.92543,141.63194,350.81,1.73,1.29,2021-11-14,00:28,T,94,6.1NRT,303.24,102.84,D
-15.92813,141.64792,335.98,1.72,1.29,2021-11-14,00:28,T,73,6.1NRT,309.57,38.45,D
-15.93966,141.64584,344.93,1.72,1.29,2021-11-14,00:28,T,89,6.1NRT,306.09,72.36,D
-15.94233,141.66177,334.56,1.72,1.29,2021-11-14,00:28,T,70,6.1NRT,308.3,31.05,D
-15.93602,141.64043,344.09,1.72,1.29,2021-11-14,00:28,T,88,6.1NRT,305.48,69.65,D
-15.93881,141.65634,334.48,1.72,1.29,2021-11-14,00:28,T,63,6.1NRT,308.8,31.46,D
-16.14665,142.19023,338.96,1.56,1.23,2021-11-14,00:28,T,82,6.1NRT,298.35,51.5,D
-16.14912,142.20468,347.68,1.56,1.23,2021-11-14,00:28,T,91,6.1NRT,302.24,80.15,D
-16.16014,142.20271,347.65,1.56,1.23,2021-11-14,00:28,T,91,6.1NRT,298.3,80.27,D
-16.17955,142.31715,334.72,1.53,1.22,2021-11-14,00:28,T,76,6.1NRT,304.7,35.42,D
-16.18808,142.30103,340.9,1.53,1.22,2021-11-14,00:28,T,84,6.1NRT,303.53,53.79,D
-16.19047,142.31522,338.63,1.53,1.22,2021-11-14,00:28,T,81,6.1NRT,303.92,46.64,D
-16.19662,142.28485,330.56,1.54,1.22,2021-11-14,00:28,T,66,6.1NRT,300.34,25.55,D
-16.209,142.22369,343.7,1.55,1.23,2021-11-14,00:28,T,87,6.1NRT,302.57,63.87,D
-16.21139,142.23805,331.15,1.55,1.23,2021-11-14,00:28,T,60,6.1NRT,303.34,26.36,D
-16.21999,142.22173,338.14,1.55,1.23,2021-11-14,00:28,T,81,6.1NRT,296.48,46.83,D
-16.22237,142.2361,327.73,1.55,1.23,2021-11-14,00:28,T,26,6.1NRT,301.9,18.71,D
-16.2501,142.25471,330.37,1.54,1.22,2021-11-14,00:28,T,58,6.1NRT,304.5,22.07,D
-16.26106,142.25276,326.67,1.54,1.22,2021-11-14,00:28,T,42,6.1NRT,302.65,14.14,D
-16.30251,142.23062,329,1.54,1.22,2021-11-14,00:28,T,47,6.1NRT,306.41,16.98,D
-16.75326,144.7001,334.89,1.1,1.05,2021-11-14,00:28,T,72,6.1NRT,282.71,29.62,D
-16.76585,144.71901,330.6,1.1,1.05,2021-11-14,00:28,T,56,6.1NRT,288.6,19.95,D
-16.76745,144.72925,330.33,1.1,1.04,2021-11-14,00:28,T,32,6.1NRT,290.47,17.5,D
-16.77679,144.72754,328.85,1.1,1.04,2021-11-14,00:28,T,27,6.1NRT,287.61,17.05,D
-16.77839,144.73778,331.33,1.1,1.04,2021-11-14,00:28,T,69,6.1NRT,289.42,20.91,D
-16.55522,142.71019,332.04,1.42,1.18,2021-11-14,00:28,T,73,6.1NRT,305.7,21.56,D
-16.6164,142.95251,331.19,1.37,1.16,2021-11-14,00:28,T,68,6.1NRT,307.06,15.87,D
-16.65952,143.04221,340.37,1.35,1.15,2021-11-14,00:28,T,85,6.1NRT,308.02,39.24,D
-16.76277,143.10774,369.34,1.33,1.14,2021-11-14,00:28,T,100,6.1NRT,311.45,137.53,D
-16.76482,143.12012,335.3,1.33,1.14,2021-11-14,00:28,T,80,6.1NRT,308.98,19.19,D
-17.1908,144.73286,333.6,1.09,1.04,2021-11-14,00:28,T,58,6.1NRT,273.8,32.58,D
-17.19695,144.71114,323.67,1.09,1.04,2021-11-14,00:28,T,47,6.1NRT,274.8,20.67,D
