latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
27.64184,22.50819,300.89,1.75,1.3,2021-10-21,00:01,A,35,6.1NRT,287.45,13.03,N
27.99183,22.33486,301.99,1.82,1.32,2021-10-21,00:01,A,46,6.1NRT,287.42,15.35,N
27.98893,22.32154,300.52,1.82,1.32,2021-10-21,00:01,A,29,6.1NRT,287.27,14.6,N
12.62286,26.42902,303.56,1.08,1.04,2021-10-21,00:05,A,53,6.1NRT,285.78,7.7,N
13.96345,26.35036,303.46,1.05,1.02,2021-10-21,00:05,A,48,6.1NRT,290.7,4.8,N
13.98674,26.37046,305.16,1.05,1.02,2021-10-21,00:05,A,22,6.1NRT,291.17,5.03,N
13.30049,24.80133,305.95,1,1,2021-10-21,00:05,A,66,6.1NRT,282.5,7.89,N
14.04288,26.36956,301.59,1.05,1.02,2021-10-21,00:05,A,37,6.1NRT,291.17,3.67,N
-8.52778,26.2913,303.65,2.08,1.4,2021-10-21,00:09,A,51,6.1NRT,286.94,14.77,N
-6.34159,-35.25685,304.93,2.43,1.5,2021-10-21,00:22,T,62,6.1NRT,283.59,25.22,N
-7.21394,-35.06105,313.79,2.42,1.5,2021-10-21,00:22,T,88,6.1NRT,292.05,41.95,N
-7.21119,-35.03947,305.08,2.41,1.5,2021-10-21,00:22,T,63,6.1NRT,292.05,19.64,N
-6.34446,-35.27887,306.09,2.44,1.51,2021-10-21,00:22,T,67,6.1NRT,285.8,28.49,N
-9.64037,-36.06695,305.2,3.16,1.68,2021-10-21,00:22,T,63,6.1NRT,291.25,29.7,N
47.84177,134.8338,300.65,4.61,1.97,2021-10-21,01:00,T,39,6.1NRT,276.41,63.51,D
47.84074,134.8425,300.7,4.61,1.97,2021-10-21,01:00,T,41,6.1NRT,276.95,68.81,D
35.93126,140.67583,314.76,1.62,1.25,2021-10-21,01:05,T,0,6.1NRT,295.77,21.65,D
27.24142,140.87848,312.16,1.23,1.1,2021-10-21,01:07,T,53,6.1NRT,294.71,10.12,D
20.54362,144.8947,312.99,1.15,1.07,2021-10-21,01:07,T,56,6.1NRT,298.38,8.47,D
-7.95861,142.92122,311.36,2.3,1.47,2021-10-21,01:15,T,40,6.1NRT,294.01,13.45,D
-16.07154,134.07491,343.87,1,1,2021-10-21,01:17,T,86,6.1NRT,311.38,26.16,D
-16.07015,134.06558,346.14,1,1,2021-10-21,01:17,T,89,6.1NRT,312.01,29.42,D
-16.0576,133.98155,339.94,1.01,1,2021-10-21,01:17,T,82,6.1NRT,311.63,18.78,D
-16.06254,134.07629,334.35,1,1,2021-10-21,01:17,T,59,6.1NRT,309.97,11.71,D
-16.06116,134.06699,354.92,1,1,2021-10-21,01:17,T,96,6.1NRT,311.75,49.44,D
-16.05976,134.05766,341.63,1,1,2021-10-21,01:17,T,84,6.1NRT,312.12,21.21,D
-16.05076,134.05905,335.94,1,1,2021-10-21,01:17,T,55,6.1NRT,311.69,12.47,D
-16.04119,134.0571,332.44,1.01,1,2021-10-21,01:17,T,44,6.1NRT,311.43,7.68,D
-16.00789,133.95715,336.45,1.01,1,2021-10-21,01:17,T,67,6.1NRT,309.99,16.54,D
-15.60582,131.61147,335.09,1.23,1.1,2021-10-21,01:17,T,51,6.1NRT,312.14,16.92,D
-15.60397,131.59996,340.09,1.23,1.1,2021-10-21,01:17,T,74,6.1NRT,313.51,26.26,D
-15.59406,131.60158,336.45,1.23,1.1,2021-10-21,01:17,T,49,6.1NRT,313.76,20.22,D
-12.4355,136.66217,335.82,1.05,1.02,2021-10-21,01:17,T,54,6.1NRT,311.09,14.11,D
-12.41375,136.50961,331.95,1.04,1.02,2021-10-21,01:17,T,70,6.1NRT,311.33,12.54,D
-12.41847,136.67435,332.79,1.05,1.02,2021-10-21,01:17,T,51,6.1NRT,309.79,11.51,D
-12.41711,136.66473,338.4,1.05,1.02,2021-10-21,01:17,T,80,6.1NRT,310.34,19.09,D
-12.39739,136.65784,354.94,1.05,1.02,2021-10-21,01:17,T,96,6.1NRT,311.45,56.05,D
-12.39604,136.64825,345.21,1.05,1.02,2021-10-21,01:17,T,89,6.1NRT,313.39,32.4,D
-12.38416,136.63042,334.77,1.05,1.02,2021-10-21,01:17,T,37,6.1NRT,312.07,14.8,D
-12.09332,134.6945,331.46,1.01,1.01,2021-10-21,01:17,T,43,6.1NRT,307.43,9.31,D
-12.0839,134.69249,342.55,1.01,1.01,2021-10-21,01:17,T,86,6.1NRT,305.11,28.69,D
-12.08253,134.68326,333.43,1.01,1.01,2021-10-21,01:17,T,50,6.1NRT,307.06,13.18,D
-11.72536,132.78236,331.37,1.19,1.09,2021-10-21,01:17,T,43,6.1NRT,307.89,11.85,D
-12.16657,136.51541,326.82,1.04,1.02,2021-10-21,01:17,T,80,6.1NRT,308.4,7.39,D
-12.16521,136.50598,341.42,1.04,1.02,2021-10-21,01:17,T,91,6.1NRT,308.86,29.24,D
-12.15608,136.50728,335.26,1.04,1.02,2021-10-21,01:17,T,87,6.1NRT,308.56,18.5,D
-11.38762,132.1342,332.87,1.31,1.14,2021-10-21,01:17,T,72,6.1NRT,303.67,21.22,D
-11.70341,135.16814,317.04,1,1,2021-10-21,01:17,T,67,6.1NRT,304.21,8.93,D
-11.70206,135.15903,321.73,1,1,2021-10-21,01:17,T,74,6.1NRT,307.16,13.53,D
-11.05211,132.87206,313.06,1.2,1.09,2021-10-21,01:17,T,50,6.1NRT,298.93,8.71,D
-12.23329,141.92464,321.93,2.23,1.45,2021-10-21,01:17,T,0,6.1NRT,304.65,28.63,D
-12.21939,142.13687,321.76,2.32,1.47,2021-10-21,01:17,T,68,6.1NRT,301.53,24.12,D
-12.18117,141.93106,328.23,2.23,1.45,2021-10-21,01:17,T,25,6.1NRT,308.97,46.01,D
-12.11091,142.33067,327.02,2.4,1.49,2021-10-21,01:17,T,72,6.1NRT,303.98,38.92,D
-12.10269,142.33824,331.42,2.4,1.49,2021-10-21,01:17,T,84,6.1NRT,304.35,58.7,D
-12.01187,142.26152,324.2,2.36,1.48,2021-10-21,01:17,T,31,6.1NRT,303.86,23.64,D
-12.00935,142.24008,333.98,2.35,1.48,2021-10-21,01:17,T,86,6.1NRT,303.33,68.96,D
-12.01351,142.24509,337.95,2.35,1.48,2021-10-21,01:17,T,89,6.1NRT,303.29,88.51,D
-11.9634,142.05882,316.24,2.27,1.46,2021-10-21,01:17,T,49,6.1NRT,299.97,12.4,D
-12.43686,136.67178,354.97,1.05,1.02,2021-10-21,01:17,T,96,6.1NRT,311.46,55.67,D
-12.43823,136.6814,334.06,1.05,1.02,2021-10-21,01:17,T,60,6.1NRT,310.18,15.73,D
-12.44469,136.66086,347.68,1.05,1.02,2021-10-21,01:17,T,87,6.1NRT,312.08,36.96,D
-12.44606,136.67047,345.4,1.05,1.02,2021-10-21,01:17,T,81,6.1NRT,307.63,34.33,D
-12.46953,136.65085,335.78,1.05,1.02,2021-10-21,01:17,T,45,6.1NRT,314.5,16.78,D
-12.47088,136.66046,341.8,1.05,1.02,2021-10-21,01:17,T,81,6.1NRT,312.27,28.02,D
-12.51171,136.68391,335.58,1.05,1.02,2021-10-21,01:17,T,67,6.1NRT,310.16,19.74,D
-11.98438,132.73384,335.38,1.19,1.09,2021-10-21,01:17,T,66,6.1NRT,308.38,23,D
-11.9924,132.72145,333.73,1.19,1.09,2021-10-21,01:17,T,59,6.1NRT,307.47,19.32,D
-11.99411,132.7323,333.26,1.19,1.09,2021-10-21,01:17,T,53,6.1NRT,306.99,17.46,D
-12.00214,132.71991,377.57,1.19,1.09,2021-10-21,01:17,T,94,6.1NRT,307.52,162.11,D
-12.00384,132.73074,375.89,1.19,1.09,2021-10-21,01:17,T,87,6.1NRT,306.48,152.77,D
-12.59935,136.58708,330.14,1.05,1.02,2021-10-21,01:17,T,36,6.1NRT,310.83,7.81,D
-12.18007,133.68091,334.31,1.07,1.03,2021-10-21,01:17,T,63,6.1NRT,308.21,10.6,D
-12.62318,136.62282,335.09,1.05,1.02,2021-10-21,01:17,T,57,6.1NRT,310.62,14.88,D
-12.63236,136.62149,355.73,1.05,1.02,2021-10-21,01:17,T,97,6.1NRT,312.61,56.85,D
-12.63607,136.58191,342.28,1.05,1.02,2021-10-21,01:17,T,86,6.1NRT,313.66,25.12,D
-12.64156,136.62019,337.46,1.05,1.02,2021-10-21,01:17,T,65,6.1NRT,311.33,19.19,D
-12.68816,136.49973,331.15,1.04,1.02,2021-10-21,01:17,T,41,6.1NRT,310.01,9.32,D
-12.23598,133.38144,344.48,1.1,1.05,2021-10-21,01:17,T,87,6.1NRT,308.89,33.39,D
-12.23752,133.39149,333.39,1.1,1.05,2021-10-21,01:17,T,70,6.1NRT,307.29,12.73,D
-12.60443,135.85318,355.24,1.01,1,2021-10-21,01:17,T,96,6.1NRT,310.82,52.71,D
-12.69323,136.46985,338.78,1.04,1.02,2021-10-21,01:17,T,82,6.1NRT,311.08,22.78,D
-12.2423,133.35983,334.35,1.1,1.05,2021-10-21,01:17,T,63,6.1NRT,308.76,13.89,D
-12.24537,133.37996,338.78,1.1,1.05,2021-10-21,01:17,T,80,6.1NRT,308.14,22.91,D
-12.24691,133.39,331.95,1.1,1.05,2021-10-21,01:17,T,65,6.1NRT,305.69,11.15,D
-12.61345,135.85185,359.68,1.01,1,2021-10-21,01:17,T,99,6.1NRT,311.06,65.43,D
-13.41564,141.80473,326.53,2.28,1.46,2021-10-21,01:17,T,73,6.1NRT,301.76,42.41,D
-12.62247,135.85052,346.69,1.01,1,2021-10-21,01:17,T,90,6.1NRT,310.89,36.91,D
-12.62381,135.85976,353.16,1.01,1,2021-10-21,01:17,T,95,6.1NRT,306.59,51.44,D
-13.41279,141.79962,326.52,2.28,1.46,2021-10-21,01:17,T,72,6.1NRT,302.14,39.91,D
-12.72878,136.40073,359.64,1.04,1.02,2021-10-21,01:17,T,99,6.1NRT,310.48,70.01,D
-12.74704,136.3981,340.33,1.04,1.02,2021-10-21,01:17,T,84,6.1NRT,307.78,27.17,D
-12.46728,134.42322,334.68,1.02,1.01,2021-10-21,01:17,T,54,6.1NRT,309.72,12.18,D
-12.46868,134.43253,334.68,1.02,1.01,2021-10-21,01:17,T,63,6.1NRT,308.07,12.62,D
-12.75888,136.41573,330.37,1.04,1.02,2021-10-21,01:17,T,41,6.1NRT,310.19,12.69,D
-12.76159,136.43472,330.6,1.04,1.02,2021-10-21,01:17,T,51,6.1NRT,310.19,13.94,D
