latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
28.59904,-17.93748,320.31,3.73,1.81,2021-12-05,00:00,T,100,6.1NRT,287.31,123.13,N
28.61983,-17.87544,319.83,3.78,1.82,2021-12-05,00:00,T,99,6.1NRT,282.1,142.7,N
-14.97483,143.47408,328.09,1.03,1.01,2021-12-05,00:45,T,47,6.1NRT,307.97,11.28,D
-14.98529,143.48222,325.15,1.03,1.01,2021-12-05,00:45,T,39,6.1NRT,307.51,7.85,D
-14.61875,143.95247,335.98,1.05,1.02,2021-12-05,00:45,T,83,6.1NRT,305.43,23.25,D
-14.62011,143.96217,343.96,1.05,1.03,2021-12-05,00:45,T,90,6.1NRT,306.92,37.41,D
-14.46914,143.73119,323.9,1.04,1.02,2021-12-05,00:45,T,41,6.1NRT,302.96,8.37,D
-14.46001,143.73251,332.7,1.04,1.02,2021-12-05,00:45,T,71,6.1NRT,305.24,19.04,D
-14.44038,143.72562,339.87,1.04,1.02,2021-12-05,00:45,T,87,6.1NRT,303.75,31.24,D
-14.42989,143.71739,346.14,1.03,1.02,2021-12-05,00:45,T,92,6.1NRT,302.67,44.71,D
-13.19436,142.99583,339.8,1,1,2021-12-05,00:45,T,87,6.1NRT,301.18,31.35,D
-13.53558,143.00156,327.67,1,1,2021-12-05,00:45,T,63,6.1NRT,306.25,13.21,D
-13.20199,142.98534,337.65,1,1,2021-12-05,00:45,T,86,6.1NRT,306.73,27.62,D
-13.19302,142.98668,363.72,1,1,2021-12-05,00:45,T,100,6.1NRT,306.08,84.8,D
-12.61632,143.38736,327.26,1,1,2021-12-05,00:45,T,76,6.1NRT,301.24,17.29,D
-12.60732,143.38867,333.17,1,1,2021-12-05,00:45,T,82,6.1NRT,299.98,24.82,D
-13.20333,142.99449,332.74,1,1,2021-12-05,00:45,T,81,6.1NRT,307.89,20.67,D
-14.4272,143.69839,328.25,1.03,1.02,2021-12-05,00:45,T,50,6.1NRT,301.63,14.54,D
-13.20467,143.00365,326.44,1,1,2021-12-05,00:45,T,73,6.1NRT,305.23,12.89,D
-14.96573,143.47542,326,1.03,1.01,2021-12-05,00:45,T,42,6.1NRT,307.83,9.62,D
-16.64204,144.29106,360.7,1.13,1.06,2021-12-05,00:47,T,100,6.1NRT,313.59,78.07,D
-16.64347,144.30153,334.72,1.13,1.06,2021-12-05,00:47,T,61,6.1NRT,311.33,12.71,D
-16.65152,144.28955,345.46,1.13,1.06,2021-12-05,00:47,T,86,6.1NRT,313.77,35.98,D
-16.65731,144.33165,342.55,1.13,1.06,2021-12-05,00:47,T,83,6.1NRT,315.05,26.6,D
-15.39274,135.08449,372.46,2.46,1.51,2021-12-05,00:47,T,100,6.1NRT,298.52,393.32,D
-15.38873,135.06171,327.52,2.47,1.51,2021-12-05,00:47,T,19,6.1NRT,295.83,24.65,D
-16.67971,144.32227,334.93,1.13,1.06,2021-12-05,00:47,T,69,6.1NRT,314.62,16.18,D
-16.65875,144.34216,338.55,1.13,1.06,2021-12-05,00:47,T,80,6.1NRT,315.11,20.68,D
-16.66022,144.35283,332.52,1.13,1.06,2021-12-05,00:47,T,42,6.1NRT,314.72,11,D
-16.67831,144.31177,335.13,1.13,1.06,2021-12-05,00:47,T,62,6.1NRT,316,16.16,D
-14.50571,135.43114,323.44,2.41,1.5,2021-12-05,00:47,T,55,6.1NRT,288.89,33.43,D
-15.81124,142.07347,333.39,1,1,2021-12-05,00:47,T,22,6.1NRT,311.7,10.13,D
