latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-35.72334,143.78465,321.4,1.62,1.25,2021-11-27,00:02,T,67,6.1NRT,304.92,16.74,D
-34.80663,143.49484,323.82,1.77,1.3,2021-11-27,00:02,T,58,6.1NRT,301.88,25.28,D
-34.81237,143.48753,320,1.77,1.3,2021-11-27,00:02,T,59,6.1NRT,301.42,17.79,D
-35.73451,143.78137,320.45,1.62,1.25,2021-11-27,00:02,T,57,6.1NRT,305.24,15.5,D
27.64634,22.51032,306.03,1.03,1.01,2021-11-27,00:20,A,67,6.1NRT,287.76,9.15,N
27.64776,22.50005,305.06,1.03,1.01,2021-11-27,00:20,A,63,6.1NRT,287.35,8.6,N
27.58745,22.40933,303.98,1.03,1.01,2021-11-27,00:20,A,58,6.1NRT,286.58,8.67,N
29.23526,19.69721,317.78,1.4,1.17,2021-11-27,00:20,A,96,6.1NRT,285.05,30.13,N
29.23362,19.71145,303.06,1.4,1.17,2021-11-27,00:20,A,53,6.1NRT,284.17,12.59,N
29.04157,20.79482,300.34,1.21,1.1,2021-11-27,00:20,A,25,6.1NRT,287.05,7.89,N
28.91075,20.95387,300.08,1.19,1.08,2021-11-27,00:20,A,15,6.1NRT,286.79,7.55,N
28.6959,22.37542,301.42,1.05,1.02,2021-11-27,00:20,A,41,6.1NRT,285.79,7.68,N
29.07644,19.06528,304.34,1.53,1.22,2021-11-27,00:20,A,60,6.1NRT,285.89,15.61,N
28.90902,19.77518,330.35,1.37,1.16,2021-11-27,00:20,A,100,6.1NRT,287.09,51.41,N
28.90744,19.7891,304.07,1.37,1.16,2021-11-27,00:20,A,58,6.1NRT,286.26,13.49,N
27.98605,22.32216,300.76,1.04,1.02,2021-11-27,00:20,A,33,6.1NRT,285.99,6.79,N
27.98987,19.9096,308.29,1.31,1.14,2021-11-27,00:20,A,74,6.1NRT,287.14,16.78,N
27.65061,22.47949,301.63,1.03,1.01,2021-11-27,00:20,A,43,6.1NRT,286.07,6.78,N
27.64919,22.48977,303.94,1.03,1.01,2021-11-27,00:20,A,58,6.1NRT,286.56,7.99,N
13.01411,22.4901,304.06,1.15,1.07,2021-11-27,00:22,A,58,6.1NRT,289.72,8.38,N
11.80888,19.66797,301.02,1,1,2021-11-27,00:22,A,37,6.1NRT,287.65,5.91,N
9.96711,25.68739,383.76,2.11,1.41,2021-11-27,00:24,A,100,6.1NRT,296.47,502.14,N
8.55893,14.36545,305.38,1.66,1.27,2021-11-27,00:24,A,64,6.1NRT,291.25,15.37,N
8.70441,14.56234,302.72,1.62,1.25,2021-11-27,00:24,A,45,6.1NRT,291.25,11.25,N
8.94761,21.05182,322.31,1.09,1.04,2021-11-27,00:24,A,100,6.1NRT,288.88,25,N
8.95533,21.04869,306.98,1.09,1.04,2021-11-27,00:24,A,70,6.1NRT,288.33,10.28,N
9.06649,22.17236,323.78,1.23,1.1,2021-11-27,00:24,A,100,6.1NRT,292.01,29.94,N
9.06825,22.16111,310.02,1.23,1.1,2021-11-27,00:24,A,62,6.1NRT,292.71,12.49,N
9.07336,22.12857,310.39,1.22,1.1,2021-11-27,00:24,A,80,6.1NRT,292.24,13.35,N
9.37475,20.29096,302.43,1.02,1.01,2021-11-27,00:24,A,49,6.1NRT,287.74,6.25,N
9.37613,20.28176,315.63,1.02,1.01,2021-11-27,00:24,A,92,6.1NRT,288.46,15.75,N
9.3928,20.29366,322.27,1.02,1.01,2021-11-27,00:24,A,100,6.1NRT,289.15,21.56,N
9.40183,20.29501,305.61,1.02,1.01,2021-11-27,00:24,A,65,6.1NRT,288.57,8.25,N
9.3741,20.60393,300.44,1.04,1.02,2021-11-27,00:24,A,28,6.1NRT,289.36,5.44,N
9.36877,21.35497,302.7,1.11,1.05,2021-11-27,00:24,A,51,6.1NRT,288.57,7.66,N
9.40186,21.45217,305.28,1.12,1.05,2021-11-27,00:24,A,54,6.1NRT,290.36,8.38,N
9.41127,21.45361,309.18,1.12,1.05,2021-11-27,00:24,A,73,6.1NRT,290.27,11.44,N
9.41281,21.44355,336.35,1.12,1.05,2021-11-27,00:24,A,100,6.1NRT,295.29,45.03,N
9.41433,21.43353,323.31,1.12,1.05,2021-11-27,00:24,A,100,6.1NRT,292.34,24.81,N
9.42221,21.44501,327.83,1.12,1.05,2021-11-27,00:24,A,100,6.1NRT,292.32,31.31,N
9.42373,21.43499,368.03,1.12,1.05,2021-11-27,00:24,A,100,6.1NRT,295.71,129.97,N
9.33592,22.41595,302.62,1.26,1.12,2021-11-27,00:24,A,50,6.1NRT,289.01,9.6,N
9.51242,22.79915,306.98,1.32,1.14,2021-11-27,00:24,A,28,6.1NRT,292.39,10.91,N
9.1765,25.86607,315.75,2.25,1.45,2021-11-27,00:24,A,92,6.1NRT,282.68,50.9,N
9.18942,25.86827,302.45,2.25,1.45,2021-11-27,00:24,A,49,6.1NRT,280.05,22.84,N
9.19268,25.84817,305.94,2.24,1.45,2021-11-27,00:24,A,66,6.1NRT,281.4,29.91,N
9.6131,23.20358,303.1,1.4,1.17,2021-11-27,00:24,A,52,6.1NRT,289.75,10.95,N
10.31848,18.58172,307.16,1.03,1.01,2021-11-27,00:24,A,70,6.1NRT,289.01,8.82,N
9.19016,25.85488,313.13,2.24,1.45,2021-11-27,00:24,A,76,6.1NRT,281.96,43.66,N
10.68744,18.82718,309.59,1.02,1.01,2021-11-27,00:24,A,78,6.1NRT,293.58,10.05,N
10.68877,18.81796,310.5,1.02,1.01,2021-11-27,00:24,A,80,6.1NRT,293.78,10.73,N
9.34178,28.08389,300.45,3.34,1.72,2021-11-27,00:24,A,28,6.1NRT,286.88,29.89,N
11.65707,19.94503,302.01,1,1,2021-11-27,00:24,A,46,6.1NRT,287.64,6.05,N
11.64948,19.93465,333.65,1,1,2021-11-27,00:24,A,100,6.1NRT,288.69,35.17,N
11.64815,19.9437,368.46,1,1,2021-11-27,00:24,A,100,6.1NRT,295.11,112.68,N
10.83623,23.63054,300.41,1.43,1.18,2021-11-27,00:24,A,13,6.1NRT,286.73,8.91,N
10.82773,23.61593,302,1.43,1.18,2021-11-27,00:24,A,46,6.1NRT,287,10.79,N
10.82569,23.62884,300.04,1.43,1.18,2021-11-27,00:24,A,12,6.1NRT,286.61,9.17,N
11.23889,19.7218,300.97,1,1,2021-11-27,00:24,A,36,6.1NRT,289.14,5.61,N
11.17783,18.49232,308.98,1.04,1.02,2021-11-27,00:24,A,76,6.1NRT,297.39,8.48,N
9.99218,25.69874,334.85,2.11,1.41,2021-11-27,00:24,A,100,6.1NRT,293.06,104.3,N
9.97962,25.69668,353.73,2.11,1.41,2021-11-27,00:24,A,100,6.1NRT,294.94,208.73,N
9.97027,25.67569,311.69,2.1,1.41,2021-11-27,00:24,A,36,6.1NRT,289.76,29.48,N
9.96706,25.6946,397.14,2.11,1.41,2021-11-27,00:24,A,100,6.1NRT,301.19,701.25,N
9.96385,25.71358,313.24,2.12,1.41,2021-11-27,00:24,A,54,6.1NRT,292.49,32.09,N
9.97966,25.6895,340.07,2.11,1.41,2021-11-27,00:24,A,100,6.1NRT,292.7,126.33,N
9.97661,25.70849,325.96,2.12,1.41,2021-11-27,00:24,A,100,6.1NRT,293.3,68.41,N
9.96404,25.70639,359.03,2.12,1.41,2021-11-27,00:24,A,100,6.1NRT,296.92,248.75,N
-7.84091,12.11824,311.16,1.35,1.15,2021-11-27,00:28,A,74,6.1NRT,281.41,18.08,N
-22.18377,17.08728,302.79,1.53,1.22,2021-11-27,00:32,A,14,6.1NRT,289.82,10.33,N
-22.18212,17.07312,304.98,1.52,1.22,2021-11-27,00:32,A,43,6.1NRT,289.41,12.37,N
-22.15941,17.0826,306.01,1.52,1.22,2021-11-27,00:32,A,66,6.1NRT,289.42,14.9,N
-18.69649,15.69701,311.46,1.15,1.07,2021-11-27,00:32,A,83,6.1NRT,291.77,13.53,N
-18.87703,15.43329,301.62,1.12,1.06,2021-11-27,00:32,A,43,6.1NRT,290.58,6.11,N
-5.4539,-43.10078,302.87,4.19,1.9,2021-11-27,00:39,T,52,6.1NRT,291.08,34.34,N
-9.46546,-40.33094,312.01,2.93,1.63,2021-11-27,00:39,T,66,6.1NRT,290.99,52.33,N
-9.46863,-40.35739,306.84,2.94,1.63,2021-11-27,00:39,T,69,6.1NRT,291.19,30.13,N
-9.46481,-40.3377,315.71,2.93,1.63,2021-11-27,00:39,T,92,6.1NRT,291.11,63.84,N
-8.62803,-35.11241,307.23,1.19,1.08,2021-11-27,00:39,T,67,6.1NRT,293.59,7.71,N
-7.897,-35.20826,318.4,1.18,1.08,2021-11-27,00:39,T,97,6.1NRT,293.57,18.4,N
-7.88731,-35.20965,306.8,1.18,1.08,2021-11-27,00:39,T,69,6.1NRT,293.13,7.13,N
-7.46956,-35.2233,301.16,1.17,1.08,2021-11-27,00:39,T,38,6.1NRT,287.79,4.49,N
-7.471,-35.2338,319.57,1.17,1.08,2021-11-27,00:39,T,99,6.1NRT,288.71,21.36,N
-6.42173,-35.09072,322.65,1.12,1.06,2021-11-27,00:39,T,100,6.1NRT,296.14,20.99,N
-6.42311,-35.1008,393.46,1.12,1.06,2021-11-27,00:39,T,100,6.1NRT,299.6,254.19,N
-6.41364,-35.1022,338.14,1.12,1.06,2021-11-27,00:39,T,100,6.1NRT,295.97,44.89,N
-6.31943,-37.63161,302.39,1.61,1.25,2021-11-27,00:39,T,39,6.1NRT,290.2,6.96,N
35.93533,140.67921,303.05,1.02,1.01,2021-11-27,01:21,T,0,6.1NRT,289.95,5.16,D
35.35422,139.87653,306.76,1.05,1.02,2021-11-27,01:21,T,0,6.1NRT,289.71,8.24,D
35.0329,136.87984,306.42,1.4,1.17,2021-11-27,01:21,T,0,6.1NRT,288.64,11.07,D
-3.3029,128.96169,318.44,1.38,1.16,2021-11-27,01:32,T,49,6.1NRT,296.38,14.59,D
-15.59081,128.82303,340.19,1.03,1.02,2021-11-27,01:34,T,87,6.1NRT,303.02,28.21,D
-15.58315,128.83409,330.97,1.03,1.02,2021-11-27,01:34,T,76,6.1NRT,305,13.18,D
-15.5817,128.82449,327.56,1.03,1.02,2021-11-27,01:34,T,68,6.1NRT,304.82,9.07,D
-15.57404,128.83557,327.76,1.03,1.02,2021-11-27,01:34,T,71,6.1NRT,304.57,8.66,D
-16.81946,139.14162,311.56,3.62,1.78,2021-11-27,01:34,T,21,6.1NRT,299.97,40.95,D
-15.48535,124.75666,328.88,1.72,1.29,2021-11-27,01:34,T,54,6.1NRT,302.79,23.19,D
-15.94187,127.48038,335.78,1.15,1.07,2021-11-27,01:34,T,72,6.1NRT,299.7,26.29,D
-15.49133,124.72267,344,1.73,1.29,2021-11-27,01:34,T,91,6.1NRT,300.26,77.07,D
-15.49408,124.73851,344,1.73,1.29,2021-11-27,01:34,T,91,6.1NRT,300.61,74.92,D
-15.49685,124.7544,326.9,1.72,1.29,2021-11-27,01:34,T,40,6.1NRT,298.05,18.51,D
-15.49729,124.68825,323.4,1.74,1.29,2021-11-27,01:34,T,25,6.1NRT,295.12,17.72,D
-15.50561,124.73634,336.96,1.73,1.29,2021-11-27,01:34,T,86,6.1NRT,297.39,49.29,D
-15.50836,124.75225,363.96,1.72,1.29,2021-11-27,01:34,T,100,6.1NRT,299.28,180.04,D
-16.34434,129.11934,333.94,1.01,1.01,2021-11-27,01:34,T,78,6.1NRT,307.19,16.72,D
