latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-36.16531,146.29967,314.45,1.19,1.08,2021-11-11,00:02,T,75,6.1NRT,291.3,13.77,D
-28.69893,142.48647,323.65,2.86,1.61,2021-11-11,00:02,T,0,6.1NRT,285.95,66.87,D
-41.18876,147.00914,302.54,1.02,1.01,2021-11-11,00:05,T,53,6.1NRT,291.13,3.86,D
48.16636,30.62765,324.72,1.01,1,2021-11-11,00:11,A,100,6.1NRT,270.94,28.68,N
48.16841,30.6144,310.64,1.01,1,2021-11-11,00:11,A,81,6.1NRT,270.94,15.82,N
52.84721,29.99824,301.77,1.04,1.02,2021-11-11,00:11,A,44,6.1NRT,268.63,11.07,N
30.4057,19.60938,333.33,1.46,1.2,2021-11-11,00:17,A,100,6.1NRT,290.07,60.43,N
30.40399,19.62461,323.6,1.46,1.19,2021-11-11,00:17,A,100,6.1NRT,289.39,39.69,N
28.91554,19.76645,304.36,1.37,1.16,2021-11-11,00:20,A,60,6.1NRT,288.56,12.45,N
28.91393,19.7802,341.19,1.37,1.16,2021-11-11,00:20,A,100,6.1NRT,290.72,75.56,N
29.23453,19.70915,302.69,1.4,1.17,2021-11-11,00:20,A,51,6.1NRT,286.61,9.97,N
29.23612,19.69494,305.47,1.4,1.17,2021-11-11,00:20,A,64,6.1NRT,286.92,12.64,N
29.22829,19.70267,303.46,1.4,1.17,2021-11-11,00:20,A,31,6.1NRT,286.82,10.15,N
11.72833,20.57878,306.11,1.01,1.01,2021-11-11,00:22,A,35,6.1NRT,293.5,5.44,N
11.67996,20.53389,307.17,1.01,1.01,2021-11-11,00:22,A,71,6.1NRT,292.79,6.6,N
11.67858,20.54306,309.72,1.01,1.01,2021-11-11,00:22,A,78,6.1NRT,293.68,8.34,N
12.07626,20.65658,314.16,1.01,1.01,2021-11-11,00:22,A,89,6.1NRT,292.62,12.31,N
11.98918,20.6188,307.96,1.01,1.01,2021-11-11,00:22,A,73,6.1NRT,292.64,7.97,N
11.88124,20.72747,302.33,1.02,1.01,2021-11-11,00:22,A,48,6.1NRT,291.72,4.71,N
11.74766,20.57234,310.63,1.01,1.01,2021-11-11,00:22,A,33,6.1NRT,292,8.5,N
13.24427,26.17934,304.38,2,1.38,2021-11-11,00:22,A,60,6.1NRT,292.93,15.97,N
11.73594,20.58933,307.82,1.01,1.01,2021-11-11,00:22,A,60,6.1NRT,292.73,7.15,N
9.32835,26.43966,303.31,2.49,1.52,2021-11-11,00:24,A,10,6.1NRT,284.74,20.25,N
9.4258,25.87082,306.22,2.23,1.45,2021-11-11,00:24,A,56,6.1NRT,292.61,19.21,N
9.34564,26.41978,303.21,2.48,1.52,2021-11-11,00:24,A,19,6.1NRT,284.51,21.09,N
9.44544,25.83304,303.45,2.22,1.44,2021-11-11,00:24,A,35,6.1NRT,292.25,14.13,N
9.49076,25.71964,313.4,2.17,1.43,2021-11-11,00:24,A,87,6.1NRT,292.17,36.41,N
9.49399,25.70024,313.16,2.16,1.43,2021-11-11,00:24,A,86,6.1NRT,292.2,35.72,N
9.72454,26.30043,311.26,2.39,1.49,2021-11-11,00:24,A,82,6.1NRT,293.17,36.37,N
9.71038,26.38657,319.82,2.43,1.5,2021-11-11,00:24,A,99,6.1NRT,293.4,63.41,N
10.8573,18.86107,307.34,1.02,1.01,2021-11-11,00:24,A,71,6.1NRT,292.63,7.78,N
10.86191,18.7017,306.67,1.03,1.01,2021-11-11,00:24,A,69,6.1NRT,295.33,6.78,N
9.69987,26.12297,312.64,2.31,1.47,2021-11-11,00:24,A,85,6.1NRT,293.37,38.75,N
9.50668,25.70237,303.02,2.16,1.43,2021-11-11,00:24,A,53,6.1NRT,292.46,15.6,N
10.01487,25.96658,304.56,2.22,1.44,2021-11-11,00:24,A,61,6.1NRT,293.04,18.94,N
11.3332,19.63737,319.43,1,1,2021-11-11,00:24,A,99,6.1NRT,290.18,18.02,N
9.71799,26.39492,319.04,2.43,1.5,2021-11-11,00:24,A,98,6.1NRT,293.43,60.48,N
11.2414,20.3808,307.75,1.01,1.01,2021-11-11,00:24,A,72,6.1NRT,291.75,7.99,N
11.34906,19.65568,309.52,1,1,2021-11-11,00:24,A,63,6.1NRT,291.18,8.65,N
