latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.40083,-155.2794,379.57,1.78,1.31,2021-11-07,00:07,A,100,6.1NRT,310.96,331.1,D
19.39895,-155.29639,407.78,1.78,1.31,2021-11-07,00:07,A,100,6.1NRT,321.24,676.31,D
19.40411,-155.29128,426.05,1.78,1.31,2021-11-07,00:07,A,100,6.1NRT,324.66,1012.72,D
19.40212,-155.30803,334.44,1.77,1.3,2021-11-07,00:07,A,86,6.1NRT,311.3,48.88,D
-6.37403,155.41196,319.26,1.69,1.28,2021-11-07,00:20,T,70,6.1NRT,300.79,24.29,D
-6.37201,155.39696,321.52,1.69,1.28,2021-11-07,00:20,T,74,6.1NRT,301.37,29.14,D
-6.09991,145.69844,309.87,1.68,1.27,2021-11-07,00:20,T,53,6.1NRT,285.1,16.18,D
-6.73887,146.40474,321.32,1.46,1.19,2021-11-07,00:20,T,38,6.1NRT,301,18.61,D
-6.72765,145.66927,318.4,1.65,1.26,2021-11-07,00:20,T,40,6.1NRT,299.63,19.37,D
-17.91577,142.78612,327.12,1.69,1.28,2021-11-07,00:22,T,29,6.1NRT,302.4,12.55,D
-17.89288,142.79034,334.23,1.69,1.28,2021-11-07,00:22,T,77,6.1NRT,303.69,33.26,D
-17.89005,142.77448,333.89,1.7,1.28,2021-11-07,00:22,T,76,6.1NRT,303.57,31.18,D
-17.92638,142.90439,340.58,1.66,1.27,2021-11-07,00:22,T,85,6.1NRT,304.93,52.96,D
-14.23621,142.02168,320.57,2.27,1.46,2021-11-07,00:22,T,27,6.1NRT,297.18,24.8,D
-14.2062,143.67635,320.01,1.71,1.28,2021-11-07,00:22,T,60,6.1NRT,299.97,18.19,D
-12.51398,142.71013,325.89,2.17,1.43,2021-11-07,00:22,T,76,6.1NRT,294.52,48.82,D
-12.50119,142.71242,319.61,2.17,1.43,2021-11-07,00:22,T,55,6.1NRT,294.16,29.87,D
-12.26672,142.72638,320.36,2.19,1.43,2021-11-07,00:22,T,72,6.1NRT,297.07,26.08,D
-11.79725,142.22905,323.3,2.44,1.51,2021-11-07,00:22,T,53,6.1NRT,295.92,45.17,D
-11.75304,142.26497,323.71,2.43,1.5,2021-11-07,00:22,T,55,6.1NRT,299.04,37.16,D
-11.73775,142.33559,319.35,2.4,1.49,2021-11-07,00:22,T,20,6.1NRT,297.64,28.88,D
-11.74204,142.25127,324.81,2.44,1.51,2021-11-07,00:22,T,49,6.1NRT,298.4,45.22,D
-17.98702,142.79935,332.7,1.68,1.28,2021-11-07,00:22,T,74,6.1NRT,302.83,31.41,D
-17.99566,142.78148,330.33,1.69,1.28,2021-11-07,00:22,T,64,6.1NRT,301.82,27.55,D
-17.99844,142.79721,327.56,1.68,1.28,2021-11-07,00:22,T,54,6.1NRT,301.88,19.42,D
-18.04728,143.07462,328.37,1.61,1.25,2021-11-07,00:22,T,53,6.1NRT,306,17.35,D
-18.05846,143.07257,338.89,1.61,1.25,2021-11-07,00:22,T,83,6.1NRT,304.42,48.2,D
-18.84203,146.54486,311.74,1.04,1.02,2021-11-07,00:22,T,31,6.1NRT,295.78,7,D
-18.34348,142.52547,329.91,1.74,1.29,2021-11-07,00:22,T,53,6.1NRT,301.9,24.61,D
-18.36951,142.46898,329.29,1.75,1.3,2021-11-07,00:22,T,47,6.1NRT,303.38,20.59,D
-18.39079,142.47491,328.6,1.75,1.3,2021-11-07,00:22,T,67,6.1NRT,302.05,22.27,D
-18.51649,142.11362,348.99,1.85,1.33,2021-11-07,00:22,T,93,6.1NRT,298.92,115.9,D
-18.50939,142.10831,332,1.85,1.33,2021-11-07,00:22,T,69,6.1NRT,296.68,42.92,D
-18.52441,142.12331,328.72,1.84,1.33,2021-11-07,00:22,T,56,6.1NRT,298.66,33.59,D
-18.61077,142.47081,332.13,1.73,1.29,2021-11-07,00:22,T,70,6.1NRT,303.31,29.81,D
-18.67002,142.3515,330.6,1.76,1.3,2021-11-07,00:22,T,73,6.1NRT,299.78,31.98,D
-18.67297,142.36801,331.55,1.76,1.3,2021-11-07,00:22,T,74,6.1NRT,300.97,33.12,D
-16.82391,139.13531,311.17,3.32,1.72,2021-11-07,00:22,T,38,6.1NRT,294.68,35.03,D
-16.83337,139.10126,310.63,3.34,1.72,2021-11-07,00:22,T,20,6.1NRT,294.18,31.03,D
-16.72337,137.31601,317.79,4.54,1.96,2021-11-07,00:22,T,57,6.1NRT,291.55,59.16,D
-18.17267,145.46457,332.57,1.15,1.07,2021-11-07,00:22,T,78,6.1NRT,306.01,20.97,D
-16.72245,137.30887,316.64,4.54,1.96,2021-11-07,00:22,T,51,6.1NRT,291.86,55.26,D
-17.86797,142.76904,328.79,1.7,1.28,2021-11-07,00:22,T,50,6.1NRT,303.09,20.21,D
-17.88217,142.78279,330.78,1.7,1.28,2021-11-07,00:22,T,71,6.1NRT,303.31,25.27,D
-17.89568,142.86177,330.78,1.68,1.27,2021-11-07,00:22,T,71,6.1NRT,304.32,24.25,D
-17.89836,142.87743,328.88,1.67,1.27,2021-11-07,00:22,T,66,6.1NRT,304.37,18.71,D
-17.89361,142.78059,346.17,1.7,1.28,2021-11-07,00:22,T,90,6.1NRT,303.52,77.98,D
-17.91238,142.89093,349.33,1.67,1.27,2021-11-07,00:22,T,93,6.1NRT,306.17,88.94,D
-17.91503,142.90652,335.5,1.66,1.27,2021-11-07,00:22,T,79,6.1NRT,304.97,36.8,D
-17.92375,142.88882,348.09,1.67,1.27,2021-11-07,00:22,T,92,6.1NRT,304.41,80.68,D
-17.98712,142.78906,351.14,1.69,1.28,2021-11-07,00:22,T,94,6.1NRT,303.73,99.35,D
-17.96427,142.7934,334.48,1.69,1.28,2021-11-07,00:22,T,77,6.1NRT,303.13,33.93,D
-17.96103,142.84283,326.33,1.68,1.27,2021-11-07,00:22,T,44,6.1NRT,302.08,17.37,D
-17.95831,142.82715,328.51,1.68,1.27,2021-11-07,00:22,T,64,6.1NRT,302.4,21.67,D
-17.94963,142.84494,338.74,1.68,1.27,2021-11-07,00:22,T,83,6.1NRT,303.3,52.13,D
