latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.44576,26.56306,307.6,1.66,1.27,2021-10-14,00:03,A,72,6.1NRT,290.7,16.97,N
-9.59358,15.92769,301.49,1.87,1.34,2021-10-14,00:03,A,42,6.1NRT,288.51,14.44,N
-15.54974,27.15837,305.83,2.36,1.48,2021-10-14,00:05,A,66,6.1NRT,285.86,32.34,N
-15.64664,19.04171,303.84,1.03,1.01,2021-10-14,00:05,A,57,6.1NRT,291.19,7.73,N
-19.23408,15.91376,325.01,1.29,1.13,2021-10-14,00:07,A,100,6.1NRT,295.14,30.31,N
-19.2361,15.92591,311.4,1.29,1.13,2021-10-14,00:07,A,63,6.1NRT,294.43,12.65,N
-19.18104,15.90384,309.59,1.3,1.13,2021-10-14,00:07,A,40,6.1NRT,293.54,9.9,N
-21.10314,24.59247,305.04,1.82,1.32,2021-10-14,00:07,A,63,6.1NRT,280.71,23.41,N
-19.17092,15.90568,331.3,1.3,1.13,2021-10-14,00:07,A,100,6.1NRT,295.8,41.85,N
-19.7528,22.81138,304.03,1.32,1.14,2021-10-14,00:07,A,58,6.1NRT,287.61,11.05,N
-19.56413,28.19407,304.57,3.21,1.7,2021-10-14,00:07,A,61,6.1NRT,287.16,44.29,N
-19.5517,28.22621,302.58,3.23,1.7,2021-10-14,00:07,A,49,6.1NRT,286.23,37.45,N
-19.54881,28.19572,310.31,3.21,1.7,2021-10-14,00:07,A,80,6.1NRT,287.52,63.77,N
-19.55137,28.20053,321.82,3.21,1.7,2021-10-14,00:07,A,100,6.1NRT,288.28,114.98,N
-19.5334,29.25566,300.65,3.85,1.83,2021-10-14,00:07,A,31,6.1NRT,282.72,47.24,N
-18.83887,24.22228,319.42,1.59,1.24,2021-10-14,00:07,A,99,6.1NRT,286.38,36.84,N
-18.82767,24.22373,314.72,1.59,1.24,2021-10-14,00:07,A,30,6.1NRT,285.51,27.35,N
-18.81646,24.22518,320.44,1.59,1.24,2021-10-14,00:07,A,70,6.1NRT,285.45,37.55,N
-18.72625,24.22853,303.19,1.59,1.24,2021-10-14,00:07,A,54,6.1NRT,286.1,14.27,N
-18.51542,23.71403,301.01,1.46,1.19,2021-10-14,00:07,A,12,6.1NRT,286.57,7.69,N
-19.23205,15.90158,316.7,1.29,1.13,2021-10-14,00:07,A,72,6.1NRT,293.94,16.86,N
-19.22799,15.87717,311.49,1.3,1.13,2021-10-14,00:07,A,44,6.1NRT,292.44,12.06,N
-23.51607,24.55591,319.57,1.95,1.36,2021-10-14,00:07,A,99,6.1NRT,284.63,55.75,N
-24.40469,20.01833,315.83,1.08,1.04,2021-10-14,00:07,A,92,6.1NRT,290.04,17.13,N
-18.49907,26.03185,300.08,2.13,1.42,2021-10-14,00:07,A,5,6.1NRT,287.56,14.38,N
-18.50185,24.08037,301.17,1.54,1.22,2021-10-14,00:07,A,22,6.1NRT,287.87,10.59,N
-18.51288,24.07896,300.88,1.54,1.22,2021-10-14,00:07,A,19,6.1NRT,287.84,10.63,N
-18.503,23.70173,310.34,1.45,1.19,2021-10-14,00:07,A,67,6.1NRT,288.42,17.74,N
-24.40614,20.02898,310.74,1.08,1.04,2021-10-14,00:07,A,81,6.1NRT,290.27,12.36,N
-24.42364,20.04234,300.24,1.09,1.04,2021-10-14,00:07,A,6,6.1NRT,289.46,5.04,N
