latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
19.40077,-155.2854,380.19,2.31,1.47,2021-11-30,00:11,A,100,6.1NRT,300.69,515.36,D
19.40054,-155.30009,384.82,2.3,1.47,2021-11-30,00:11,A,100,6.1NRT,301.31,575.59,D
19.403,-155.27805,357.22,2.31,1.47,2021-11-30,00:11,A,98,6.1NRT,298.55,258.01,D
19.3985,-155.30727,357.04,2.3,1.47,2021-11-30,00:11,A,98,6.1NRT,297.1,254.51,D
20.01012,-155.77721,325.85,2.16,1.43,2021-11-30,00:13,A,73,6.1NRT,302.95,46.68,D
19.9953,-155.79488,331.79,2.15,1.43,2021-11-30,00:13,A,84,6.1NRT,304.03,68.52,D
19.99732,-155.77579,316.65,2.16,1.43,2021-11-30,00:13,A,43,6.1NRT,302.54,19.26,D
20.00809,-155.7963,331.65,2.15,1.43,2021-11-30,00:13,A,79,6.1NRT,304.83,65.91,D
-20.09566,139.81081,331.42,1.95,1.36,2021-11-30,00:28,T,69,6.1NRT,311.64,37.84,D
-20.73327,139.48241,329.15,2,1.38,2021-11-30,00:28,T,58,6.1NRT,314.62,20.69,D
-20.73486,139.47533,329.81,2,1.38,2021-11-30,00:28,T,55,6.1NRT,315.08,22.22,D
-21.00931,140.39177,330.65,1.7,1.28,2021-11-30,00:28,T,55,6.1NRT,314.37,19.89,D
-20.99555,140.36731,338.67,1.71,1.28,2021-11-30,00:28,T,73,6.1NRT,314.86,40.54,D
-20.99269,140.35103,335.26,1.71,1.28,2021-11-30,00:28,T,62,6.1NRT,312.21,31.16,D
-20.98405,140.36948,335.78,1.71,1.28,2021-11-30,00:28,T,66,6.1NRT,314.11,32,D
-20.92637,140.31325,342.17,1.73,1.29,2021-11-30,00:28,T,86,6.1NRT,312.62,62.38,D
-16.47458,141.38405,327.91,1.76,1.3,2021-11-30,00:28,T,20,6.1NRT,297.53,31.96,D
-17.07503,144.35152,328.43,1.13,1.06,2021-11-30,00:28,T,56,6.1NRT,300.9,14.05,D
-17.132,144.3418,326.92,1.13,1.06,2021-11-30,00:28,T,75,6.1NRT,299.02,14.06,D
-16.81771,139.13472,312.42,2.54,1.53,2021-11-30,00:28,T,40,6.1NRT,295.31,26.03,D
-17.19837,137.25131,323.82,3.45,1.75,2021-11-30,00:28,T,49,6.1NRT,305.22,39.52,D
-17.26043,137.2645,325.29,3.43,1.74,2021-11-30,00:28,T,65,6.1NRT,306.81,48.24,D
-17.39206,137.95422,324.07,3.03,1.66,2021-11-30,00:28,T,48,6.1NRT,305.61,31.39,D
-19.63954,139.70232,331.55,2.02,1.39,2021-11-30,00:28,T,71,6.1NRT,312.29,33.71,D
-37.69285,145.03419,321.46,1.23,1.1,2021-11-30,00:34,T,75,6.1NRT,306.22,8.6,D
-37.89963,145.2478,320.66,1.27,1.12,2021-11-30,00:34,T,71,6.1NRT,303.76,8.54,D
-37.39194,140.98624,316.18,1,1,2021-11-30,00:34,T,34,6.1NRT,304.73,5.34,D
-37.95029,145.07216,321.77,1.24,1.11,2021-11-30,00:34,T,48,6.1NRT,306.02,8.1,D
-41.1393,145.78194,318.87,1.47,1.2,2021-11-30,00:34,T,63,6.1NRT,289.41,24.56,D
-42.61837,147.75539,311.87,1.98,1.37,2021-11-30,00:34,T,69,6.1NRT,294.68,23.07,D
-42.41573,147.65178,314.83,1.94,1.36,2021-11-30,00:34,T,70,6.1NRT,297.71,27.5,D
-42.41751,147.64456,312.16,1.94,1.36,2021-11-30,00:34,T,70,6.1NRT,297.42,22.23,D
-42.61736,147.76237,319.3,1.98,1.37,2021-11-30,00:34,T,59,6.1NRT,295.05,39.04,D
