latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-4.24901,152.21397,317.4,1.09,1.04,2021-11-09,00:07,T,68,6.1NRT,303.92,11.93,D
-6.7385,146.40312,316.03,2.5,1.52,2021-11-09,00:07,T,62,6.1NRT,297.33,28.22,D
-6.49167,146.27026,318.57,2.58,1.54,2021-11-09,00:07,T,51,6.1NRT,298.58,31.8,D
-6.16843,145.31618,311.51,3.13,1.68,2021-11-09,00:07,T,24,6.1NRT,294.41,29.08,D
-6.37357,155.39645,323.73,1.09,1.04,2021-11-09,00:07,T,25,6.1NRT,307.59,15.97,D
-6.73031,145.66672,318.47,2.86,1.61,2021-11-09,00:07,T,22,6.1NRT,302.29,46.11,D
-9.51692,147.05196,314.08,1.98,1.37,2021-11-09,00:09,T,60,6.1NRT,299.08,23.81,D
-20.23413,147.81773,373.93,1.18,1.08,2021-11-09,00:09,T,100,6.1NRT,301.53,144.13,D
-20.22624,147.83073,332.96,1.18,1.08,2021-11-09,00:09,T,51,6.1NRT,301.6,20.06,D
-20.22444,147.81953,347.5,1.18,1.08,2021-11-09,00:09,T,94,6.1NRT,303.79,50.95,D
-20.20139,147.80052,337.8,1.18,1.08,2021-11-09,00:09,T,88,6.1NRT,302.27,26.96,D
-13.0442,143.0569,323.8,3.43,1.74,2021-11-09,00:09,T,54,6.1NRT,293.98,75.88,D
-13.04452,143.02998,324.15,3.45,1.75,2021-11-09,00:09,T,70,6.1NRT,293.78,75.91,D
-9.52242,147.06259,310.92,1.97,1.37,2021-11-09,00:09,T,44,6.1NRT,297.86,16.16,D
-9.51977,147.06976,310.44,1.97,1.37,2021-11-09,00:09,T,38,6.1NRT,298.11,16.2,D
-26.45681,147.81247,328.62,1.03,1.02,2021-11-09,00:11,T,74,6.1NRT,304.37,11.36,D
-33.28172,149.10187,316.07,1.06,1.03,2021-11-09,00:13,T,54,6.1NRT,300.94,6.9,D
-37.90127,145.24834,312.27,1.01,1,2021-11-09,00:15,T,60,6.1NRT,296.42,3.42,D
-37.19004,140.5331,313.5,1.55,1.23,2021-11-09,00:15,T,17,6.1NRT,291.3,16.22,D
-35.48505,146.16025,319.53,1,1,2021-11-09,00:15,T,66,6.1NRT,304.21,9.86,D
-35.48338,146.1492,324.34,1,1,2021-11-09,00:15,T,76,6.1NRT,305.24,15.07,D
-35.01642,142.29962,323.29,1.37,1.16,2021-11-09,00:15,T,33,6.1NRT,306.38,12.25,D
-37.81679,145.29883,313.13,1.01,1,2021-11-09,00:15,T,54,6.1NRT,298.46,4.7,D
-41.07259,147.81729,308.38,1.13,1.06,2021-11-09,00:17,T,67,6.1NRT,289.15,9.98,D
48.61242,21.18555,301.46,1.42,1.18,2021-11-09,00:24,A,41,6.1NRT,274.31,15.7,N
27.99103,22.32943,313.86,1.07,1.03,2021-11-09,00:30,A,88,6.1NRT,286.34,17.23,N
28.9099,19.77221,342.14,1.02,1.01,2021-11-09,00:30,A,100,6.1NRT,288.34,51.27,N
28.69488,22.37807,306.8,1.06,1.03,2021-11-09,00:30,A,69,6.1NRT,284.92,11.65,N
29.23242,19.69926,316.79,1.03,1.01,2021-11-09,00:30,A,94,6.1NRT,282.8,18.6,N
30.40288,19.61586,321.27,1.05,1.02,2021-11-09,00:30,A,100,6.1NRT,288.55,22.41,N
27.64586,22.5086,306.38,1.09,1.04,2021-11-09,00:30,A,68,6.1NRT,286.58,11.06,N
28.90846,19.78254,334.39,1.02,1.01,2021-11-09,00:30,A,100,6.1NRT,289.83,38.52,N
12.22133,19.83776,301.94,1.24,1.11,2021-11-09,00:34,A,15,6.1NRT,290.89,6.12,N
12.23295,19.82813,303.79,1.24,1.11,2021-11-09,00:34,A,31,6.1NRT,291.16,7.54,N
12.23472,19.81692,304.75,1.24,1.1,2021-11-09,00:34,A,50,6.1NRT,291.4,8.22,N
12.35615,19.76231,303.22,1.22,1.1,2021-11-09,00:34,A,54,6.1NRT,291.49,7.68,N
13.08802,17.74656,305.39,1.01,1.01,2021-11-09,00:34,A,64,6.1NRT,289.75,7.65,N
13.69817,13.64731,303.61,1.34,1.15,2021-11-09,00:34,A,56,6.1NRT,287.65,11.08,N
13.69982,13.63502,305.78,1.34,1.15,2021-11-09,00:34,A,66,6.1NRT,285.77,13,N
13.79759,13.82698,303.45,1.31,1.14,2021-11-09,00:34,A,48,6.1NRT,293.39,7,N
14.14728,22.86847,303.92,1.86,1.33,2021-11-09,00:34,A,47,6.1NRT,289.04,16.19,N
9.83238,25.51285,324.06,3.6,1.78,2021-11-09,00:34,A,100,6.1NRT,292.74,136.71,N
9.84262,25.54803,306.28,3.62,1.78,2021-11-09,00:34,A,67,6.1NRT,292.17,46.98,N
9.84816,25.5157,320.84,3.6,1.78,2021-11-09,00:34,A,100,6.1NRT,293.69,120.36,N
9.82056,25.54865,331.25,3.62,1.78,2021-11-09,00:34,A,100,6.1NRT,293.28,198.79,N
9.82638,25.51641,310.09,3.6,1.78,2021-11-09,00:34,A,79,6.1NRT,292.03,61.63,N
9.83637,25.5515,323.1,3.62,1.78,2021-11-09,00:34,A,100,6.1NRT,292.85,136.51,N
9.84215,25.51929,339.71,3.6,1.78,2021-11-09,00:34,A,100,6.1NRT,294.63,276.22,N
9.81297,25.9623,301.14,3.9,1.84,2021-11-09,00:34,A,16,6.1NRT,287.13,33.21,N
9.82928,25.96524,314.35,3.9,1.84,2021-11-09,00:34,A,89,6.1NRT,287.57,94.55,N
9.8456,25.96814,319.99,3.9,1.84,2021-11-09,00:34,A,99,6.1NRT,287.23,131.02,N
9.83455,25.97416,316.5,3.9,1.84,2021-11-09,00:34,A,93,6.1NRT,286.33,104.27,N
9.85088,25.977,314.52,3.9,1.84,2021-11-09,00:34,A,89,6.1NRT,286.57,94.88,N
9.85715,25.9423,306.84,3.87,1.83,2021-11-09,00:34,A,66,6.1NRT,283.75,53.64,N
11.37907,19.58347,305.23,1.23,1.1,2021-11-09,00:34,A,63,6.1NRT,290.91,9.37,N
11.38719,19.59612,305.47,1.23,1.1,2021-11-09,00:34,A,64,6.1NRT,290.49,9.49,N
11.38889,19.58503,325.39,1.23,1.1,2021-11-09,00:34,A,100,6.1NRT,292.14,32.33,N
11.39013,19.59102,324.11,1.23,1.1,2021-11-09,00:34,A,100,6.1NRT,291.45,29.98,N
11.3919,19.57996,312.41,1.23,1.1,2021-11-09,00:34,A,85,6.1NRT,290.81,15.42,N
12.22311,19.82653,306.63,1.24,1.11,2021-11-09,00:34,A,55,6.1NRT,291.73,9.51,N
9.77236,22.5928,302.62,2.13,1.42,2021-11-09,00:34,A,50,6.1NRT,287.35,17.06,N
11.16218,13.84969,306.29,1.21,1.1,2021-11-09,00:34,A,34,6.1NRT,289.39,8.91,N
11.17198,13.85102,307.18,1.21,1.1,2021-11-09,00:34,A,38,6.1NRT,289.99,9.52,N
11.25952,13.43675,307.89,1.29,1.13,2021-11-09,00:34,A,73,6.1NRT,289.74,12.46,N
11.26113,13.42509,324.21,1.29,1.13,2021-11-09,00:34,A,100,6.1NRT,290.58,32.87,N
9.41391,25.71962,303.12,3.8,1.82,2021-11-09,00:34,A,53,6.1NRT,291.52,36.87,N
9.41982,25.68566,305.16,3.78,1.82,2021-11-09,00:34,A,63,6.1NRT,291.93,45.81,N
9.42088,25.9718,303.23,3.97,1.85,2021-11-09,00:34,A,54,6.1NRT,291.25,40.78,N
9.42722,25.97721,304.55,3.97,1.85,2021-11-09,00:34,A,61,6.1NRT,291.25,46.11,N
9.76035,25.59293,304.14,3.66,1.79,2021-11-09,00:34,A,8,6.1NRT,290.99,34.56,N
9.76594,25.56009,306.51,3.64,1.79,2021-11-09,00:34,A,34,6.1NRT,291.23,43.73,N
9.86191,25.97105,313.11,3.9,1.84,2021-11-09,00:34,A,86,6.1NRT,287.4,90.24,N
14.15911,22.87058,301.2,1.86,1.33,2021-11-09,00:34,A,13,6.1NRT,287.38,12.43,N
9.78179,25.56299,316.54,3.64,1.79,2021-11-09,00:34,A,51,6.1NRT,291.77,87.42,N
9.75775,25.56623,311.43,3.64,1.79,2021-11-09,00:34,A,63,6.1NRT,291.53,65.13,N
9.7736,25.56916,315.24,3.64,1.79,2021-11-09,00:34,A,88,6.1NRT,291.34,84.31,N
9.78947,25.57195,325.08,3.64,1.79,2021-11-09,00:34,A,100,6.1NRT,292.17,150.68,N
9.79517,25.53944,308.22,3.62,1.78,2021-11-09,00:34,A,74,6.1NRT,290.84,53.17,N
9.80532,25.57483,316.3,3.64,1.79,2021-11-09,00:34,A,91,6.1NRT,291.28,90.89,N
9.81099,25.54227,323.71,3.62,1.78,2021-11-09,00:34,A,100,6.1NRT,291.42,135.41,N
9.82681,25.5451,341.53,3.62,1.78,2021-11-09,00:34,A,100,6.1NRT,294.43,294.77,N
-6.35285,11.15727,311.19,1.08,1.04,2021-11-09,00:39,A,74,6.1NRT,292.3,9.12,N
-9.66082,-36.40231,304.66,1.03,1.01,2021-11-09,00:52,T,61,6.1NRT,294.01,5.08,N
-8.70931,-35.26161,304.59,1,1,2021-11-09,00:52,T,61,6.1NRT,289.55,5.62,N
-8.7106,-35.27065,313.59,1,1,2021-11-09,00:52,T,87,6.1NRT,289.02,12.02,N
-8.7365,-36.90129,311.43,1.05,1.02,2021-11-09,00:52,T,82,6.1NRT,293.08,9.71,N
-7.74654,-34.96351,341,1.02,1.01,2021-11-09,00:52,T,100,6.1NRT,295.29,44.66,N
-7.74786,-34.97269,361.97,1.02,1.01,2021-11-09,00:52,T,100,6.1NRT,296.67,92.74,N
-7.74918,-34.98183,305.25,1.02,1.01,2021-11-09,00:52,T,64,6.1NRT,293.76,5.29,N
-7.44717,-34.86662,305.24,1.03,1.01,2021-11-09,00:52,T,63,6.1NRT,294.02,5.01,N
-6.69599,-35.01384,307.74,1.03,1.01,2021-11-09,00:52,T,72,6.1NRT,294.12,6.89,N
-6.69731,-35.02306,304.62,1.03,1.01,2021-11-09,00:52,T,61,6.1NRT,293.94,4.97,N
-6.71309,-35.13338,305.76,1.02,1.01,2021-11-09,00:52,T,66,6.1NRT,293.89,6.09,N
-6.39698,-35.04795,305.06,1.03,1.01,2021-11-09,00:52,T,63,6.1NRT,294.04,5.17,N
-6.38789,-35.04929,310.18,1.03,1.01,2021-11-09,00:52,T,79,6.1NRT,293.38,8.22,N
-9.82244,-36.44302,308.52,1.03,1.02,2021-11-09,00:52,T,75,6.1NRT,293.56,7.73,N
-9.86814,-36.63805,312.7,1.05,1.02,2021-11-09,00:52,T,85,6.1NRT,293.02,11.13,N
-9.86682,-36.62854,329.81,1.05,1.02,2021-11-09,00:52,T,100,6.1NRT,293.5,29.45,N
-9.82373,-36.45238,304.9,1.03,1.02,2021-11-09,00:52,T,62,6.1NRT,293.26,5.31,N
1.49709,127.63176,313.69,1.24,1.11,2021-11-09,01:45,T,59,6.1NRT,292.93,10.26,D
-14.03626,129.75166,329.44,1.17,1.08,2021-11-09,01:47,T,27,6.1NRT,305.94,16.4,D
-14.10266,130.0217,335.42,1.21,1.09,2021-11-09,01:47,T,83,6.1NRT,306.47,25.85,D
-14.10417,130.03287,334.52,1.21,1.1,2021-11-09,01:47,T,63,6.1NRT,306.35,23.67,D
-14.09889,129.92059,331.51,1.2,1.09,2021-11-09,01:47,T,41,6.1NRT,305.25,25.52,D
-13.74938,126.14879,314.69,1.03,1.02,2021-11-09,01:47,T,62,6.1NRT,302.43,8.33,D
-14.77139,130.9958,324.71,1.42,1.18,2021-11-09,01:47,T,16,6.1NRT,301.97,20.36,D
-8.19993,128.97234,322.11,1.01,1,2021-11-09,01:47,T,53,6.1NRT,292.16,14.86,D
-8.20125,128.9814,315.53,1.01,1,2021-11-09,01:47,T,30,6.1NRT,294.1,8.28,D
-8.22239,124.03026,312.88,1.55,1.23,2021-11-09,01:47,T,56,6.1NRT,293.07,13.85,D
-8.23124,124.08614,313.01,1.54,1.22,2021-11-09,01:47,T,57,6.1NRT,294.09,14.37,D
-8.47984,124.2851,316.27,1.48,1.2,2021-11-09,01:47,T,66,6.1NRT,296.1,19.94,D
-8.61567,122.3904,315.67,2.03,1.39,2021-11-09,01:47,T,0,6.1NRT,290.8,22.47,D
-8.61863,122.4087,314.71,2.02,1.39,2021-11-09,01:47,T,46,6.1NRT,289.38,19.62,D
-8.62833,122.3899,311.64,2.03,1.39,2021-11-09,01:47,T,25,6.1NRT,288,13.29,D
-10.01735,120.65652,312.79,2.61,1.55,2021-11-09,01:47,T,0,6.1NRT,287.27,19.24,D
-12.06685,133.63971,318.98,2.02,1.38,2021-11-09,01:47,T,40,6.1NRT,285.64,10.2,D
-12.22946,134.64337,320.71,2.43,1.5,2021-11-09,01:47,T,41,6.1NRT,294.48,42.89,D
-12.46835,134.94467,315.6,2.58,1.54,2021-11-09,01:47,T,38,6.1NRT,291.13,24.14,D
-12.44243,131.31058,332.87,1.38,1.16,2021-11-09,01:47,T,85,6.1NRT,280.68,39.45,D
-13.29142,131.58122,326.76,1.48,1.2,2021-11-09,01:47,T,36,6.1NRT,300.52,19.98,D
-14.18602,134.05049,320.08,2.33,1.48,2021-11-09,01:47,T,47,6.1NRT,289.79,25.94,D
-14.02657,129.75302,333.85,1.17,1.08,2021-11-09,01:47,T,40,6.1NRT,308.2,21.96,D
-16.51648,123.77721,345.02,1.21,1.1,2021-11-09,01:49,T,89,6.1NRT,304.75,45.41,D
-16.21478,125.45728,332.35,1.04,1.02,2021-11-09,01:49,T,75,6.1NRT,299.7,16.5,D
-16.21331,125.44764,346.26,1.04,1.02,2021-11-09,01:49,T,91,6.1NRT,304.44,40.21,D
-16.20563,125.45876,342.65,1.04,1.02,2021-11-09,01:49,T,88,6.1NRT,301.5,33.85,D
-16.20416,125.44913,371.19,1.04,1.02,2021-11-09,01:49,T,100,6.1NRT,307.19,110.39,D
-16.48521,123.77099,340.72,1.22,1.1,2021-11-09,01:49,T,86,6.1NRT,306.18,33.86,D
-16.48702,123.78231,345.43,1.21,1.1,2021-11-09,01:49,T,90,6.1NRT,305.56,45.72,D
-16.49502,123.76918,336.84,1.22,1.1,2021-11-09,01:49,T,76,6.1NRT,307.54,23.98,D
-16.49683,123.78052,354.79,1.21,1.1,2021-11-09,01:49,T,96,6.1NRT,307.92,72.36,D
-16.49864,123.7919,374.19,1.21,1.09,2021-11-09,01:49,T,100,6.1NRT,308.3,152.44,D
-16.50046,123.80329,348.88,1.21,1.09,2021-11-09,01:49,T,92,6.1NRT,304.64,58.83,D
-16.50305,123.7562,336.84,1.22,1.1,2021-11-09,01:49,T,81,6.1NRT,308.94,21.11,D
-16.50485,123.76752,353.76,1.22,1.1,2021-11-09,01:49,T,96,6.1NRT,309.06,65.65,D
-16.50667,123.77896,352.24,1.21,1.1,2021-11-09,01:49,T,95,6.1NRT,308.2,64.3,D
-16.51205,123.81285,325.31,1.21,1.09,2021-11-09,01:49,T,51,6.1NRT,301.78,11.06,D
-16.51024,123.80145,384.98,1.21,1.09,2021-11-09,01:49,T,100,6.1NRT,307,211.11,D
-16.50846,123.79021,367.95,1.21,1.09,2021-11-09,01:49,T,100,6.1NRT,308.26,123.98,D
-14.28213,125.30775,314.24,1.09,1.04,2021-11-09,01:49,T,47,6.1NRT,301.37,8.19,D
-22.69577,117.88529,338.67,2.34,1.48,2021-11-09,01:49,T,85,6.1NRT,307.24,99.17,D
-22.69074,117.88,341.87,2.34,1.48,2021-11-09,01:49,T,88,6.1NRT,307.77,116.96,D
-22.70378,117.87634,324.18,2.34,1.48,2021-11-09,01:49,T,26,6.1NRT,308.3,30.26,D
-16.51468,123.76588,336.18,1.22,1.1,2021-11-09,01:49,T,80,6.1NRT,307.33,22.36,D
-18.30097,124.35515,335.9,1.09,1.04,2021-11-09,01:49,T,76,6.1NRT,307.7,17.47,D
-16.03933,123.29433,311.74,1.31,1.14,2021-11-09,01:49,T,51,6.1NRT,300.08,9.85,D
-14.34336,125.7015,312.97,1.05,1.03,2021-11-09,01:49,T,56,6.1NRT,300.78,6.48,D
-14.44378,125.99055,313.94,1.03,1.02,2021-11-09,01:49,T,60,6.1NRT,302.44,7.3,D
-15.6315,134.33328,334.39,2.57,1.54,2021-11-09,01:49,T,80,6.1NRT,283.69,103.08,D
-15.6342,134.35733,322.67,2.58,1.54,2021-11-09,01:49,T,43,6.1NRT,286.15,41.33,D
-14.66973,126.76215,331.46,1,1,2021-11-09,01:49,T,45,6.1NRT,310.11,12.97,D
-15.9398,134.40182,325.18,2.63,1.56,2021-11-09,01:49,T,55,6.1NRT,291.25,37.58,D
-16.03409,134.43413,324.87,2.65,1.56,2021-11-09,01:49,T,54,6.1NRT,291.09,34.2,D
-14.78623,125.02944,312.73,1.11,1.05,2021-11-09,01:49,T,38,6.1NRT,300.65,6.96,D
-16.02448,134.42972,324.26,2.65,1.56,2021-11-09,01:49,T,29,6.1NRT,292.78,29.64,D
-16.1635,135.04932,338.18,2.97,1.64,2021-11-09,01:49,T,86,6.1NRT,291.65,138.61,D
-14.92912,125.36085,335.34,1.07,1.03,2021-11-09,01:49,T,79,6.1NRT,306.82,21.51,D
-14.93063,125.37075,371.86,1.07,1.03,2021-11-09,01:49,T,100,6.1NRT,308.47,117.43,D
-14.93212,125.38054,338.37,1.07,1.03,2021-11-09,01:49,T,82,6.1NRT,303.47,27.39,D
-14.93613,125.36334,346.42,1.07,1.03,2021-11-09,01:49,T,91,6.1NRT,308.04,41.14,D
-14.93766,125.37318,335.62,1.07,1.03,2021-11-09,01:49,T,80,6.1NRT,305.96,20.59,D
-14.9454,125.3619,326.73,1.07,1.03,2021-11-09,01:49,T,46,6.1NRT,306.97,8.57,D
-16.24638,135.11803,331.01,3.02,1.65,2021-11-09,01:49,T,65,6.1NRT,292,84.91,D
-16.26128,135.11649,332.79,3.02,1.65,2021-11-09,01:49,T,57,6.1NRT,293.52,99.61,D
-16.27617,135.11485,344.13,3.02,1.65,2021-11-09,01:49,T,91,6.1NRT,292.91,193.18,D
-16.27556,135.10951,337.46,3.02,1.65,2021-11-09,01:49,T,84,6.1NRT,293,137.86,D
-14.94793,124.66586,313.8,1.14,1.07,2021-11-09,01:49,T,47,6.1NRT,300.99,8.72,D
-16.049,132.44931,327.1,1.87,1.34,2021-11-09,01:49,T,58,6.1NRT,298.23,23.81,D
-15.01695,124.85787,314.49,1.12,1.05,2021-11-09,01:49,T,52,6.1NRT,302.13,8.83,D
-15.02641,124.85631,313.66,1.12,1.05,2021-11-09,01:49,T,51,6.1NRT,301.17,8.17,D
-15.02806,124.77518,312.69,1.13,1.06,2021-11-09,01:49,T,55,6.1NRT,301.28,8.19,D
-15.16884,124.64952,312.57,1.14,1.06,2021-11-09,01:49,T,55,6.1NRT,300.76,8.14,D
-15.28164,124.62933,313.74,1.14,1.06,2021-11-09,01:49,T,59,6.1NRT,301.42,9.24,D
-16.80295,135.38025,322.41,3.21,1.7,2021-11-09,01:49,T,69,6.1NRT,294.43,41.66,D
-15.31188,124.24345,320.2,1.19,1.08,2021-11-09,01:49,T,66,6.1NRT,303.43,15.9,D
-16.81494,135.37225,326.81,3.21,1.7,2021-11-09,01:49,T,76,6.1NRT,294.12,66.14,D
-20.47227,118.70372,328.9,2.27,1.46,2021-11-09,01:49,T,69,6.1NRT,302.27,40.66,D
-20.90384,116.97025,332.87,2.97,1.64,2021-11-09,01:49,T,77,6.1NRT,306.46,95.17,D
-20.90945,116.99854,331.46,2.96,1.64,2021-11-09,01:49,T,75,6.1NRT,306.35,85.08,D
-20.91848,116.96698,324.79,2.97,1.64,2021-11-09,01:49,T,56,6.1NRT,307.34,49.1,D
-21.06718,117.65492,340.55,2.63,1.56,2021-11-09,01:49,T,86,6.1NRT,309,122.58,D
-21.07154,117.64819,334.1,2.63,1.56,2021-11-09,01:49,T,78,6.1NRT,307.88,82.05,D
-21.07651,117.6732,327.02,2.62,1.55,2021-11-09,01:49,T,65,6.1NRT,308.81,42.5,D
-21.31957,117.27942,326.07,2.76,1.59,2021-11-09,01:49,T,58,6.1NRT,309.35,40.66,D
-21.32475,117.3056,336.33,2.75,1.59,2021-11-09,01:49,T,82,6.1NRT,310.51,97.53,D
-22.69164,117.86353,333.73,2.35,1.48,2021-11-09,01:49,T,79,6.1NRT,307.91,74.7,D
