latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.74476,24.07458,303.2,1.24,1.11,2021-10-07,00:01,A,54,6.1NRT,288.3,8.56,N
-18.59466,24.01812,304.29,1.23,1.1,2021-10-07,00:01,A,59,6.1NRT,288.33,8.92,N
-19.71895,22.74143,303.84,1.1,1.04,2021-10-07,00:01,A,38,6.1NRT,289.57,8.71,N
-18.60608,24.02833,305.88,1.23,1.1,2021-10-07,00:01,A,66,6.1NRT,288.81,10.1,N
-22.77978,17.0589,317.02,1.21,1.09,2021-10-07,00:03,A,94,6.1NRT,288.55,22.16,N
-22.78167,17.07044,311.6,1.21,1.09,2021-10-07,00:03,A,83,6.1NRT,288.42,15.66,N
-23.76726,22.38972,323.84,1.16,1.07,2021-10-07,00:03,A,100,6.1NRT,288.69,28.7,N
-23.82145,22.42793,300.35,1.16,1.07,2021-10-07,00:03,A,25,6.1NRT,286.39,7.31,N
-23.88665,22.45794,308.79,1.17,1.08,2021-10-07,00:03,A,76,6.1NRT,286.9,13.16,N
-23.94266,22.50817,301.86,1.18,1.08,2021-10-07,00:03,A,20,6.1NRT,287.9,7.43,N
-23.95089,22.49521,302.36,1.17,1.08,2021-10-07,00:03,A,27,6.1NRT,287.94,7.79,N
-24.36433,21.0741,308.44,1.05,1.02,2021-10-07,00:03,A,75,6.1NRT,272.6,12.89,N
-24.61431,22.66581,314.38,1.22,1.1,2021-10-07,00:03,A,71,6.1NRT,281.61,18.62,N
-24.62266,22.65235,307.29,1.22,1.1,2021-10-07,00:03,A,54,6.1NRT,281.49,12.29,N
-24.6242,22.66435,306.98,1.22,1.1,2021-10-07,00:03,A,70,6.1NRT,279.5,12.17,N
-24.62358,22.65777,314.67,1.22,1.1,2021-10-07,00:03,A,75,6.1NRT,281.25,19.23,N
-24.66397,22.57868,301.53,1.21,1.09,2021-10-07,00:03,A,28,6.1NRT,287.54,7.12,N
-24.66549,22.59061,313.76,1.21,1.09,2021-10-07,00:03,A,88,6.1NRT,287.54,18.15,N
-24.67383,22.57722,301.39,1.21,1.09,2021-10-07,00:03,A,26,6.1NRT,287.16,6.98,N
-24.67535,22.58915,330.95,1.21,1.09,2021-10-07,00:03,A,100,6.1NRT,287.13,41.69,N
-24.73236,22.55069,313.64,1.21,1.09,2021-10-07,00:03,A,82,6.1NRT,288.72,16.77,N
-24.74221,22.54924,310.65,1.21,1.09,2021-10-07,00:03,A,38,6.1NRT,288.13,13.28,N
-24.75207,22.54778,314.4,1.21,1.09,2021-10-07,00:03,A,65,6.1NRT,287.86,17.08,N
-24.75889,22.52255,315.2,1.2,1.09,2021-10-07,00:03,A,77,6.1NRT,289,17.96,N
-24.7604,22.53443,328.57,1.2,1.09,2021-10-07,00:03,A,100,6.1NRT,290.19,35.8,N
-24.76192,22.54632,323.9,1.21,1.09,2021-10-07,00:03,A,100,6.1NRT,288.62,28.99,N
-24.76873,22.52109,325.6,1.2,1.09,2021-10-07,00:03,A,100,6.1NRT,290.36,31.63,N
-24.77025,22.53297,342.02,1.2,1.09,2021-10-07,00:03,A,100,6.1NRT,289.69,62.95,N
-24.77177,22.54486,305.47,1.21,1.09,2021-10-07,00:03,A,62,6.1NRT,285.57,9.86,N
-24.77635,22.58065,303.15,1.21,1.09,2021-10-07,00:03,A,39,6.1NRT,288.35,8.43,N
-24.79715,22.58303,300.13,1.21,1.09,2021-10-07,00:03,A,10,6.1NRT,288.87,5.88,N
-24.8214,22.61613,300.04,1.22,1.1,2021-10-07,00:03,A,11,6.1NRT,288.96,5.74,N
-24.8229,22.62818,306.4,1.22,1.1,2021-10-07,00:03,A,68,6.1NRT,289.71,11.05,N
-24.8313,22.61467,311.96,1.22,1.1,2021-10-07,00:03,A,45,6.1NRT,290.62,14.11,N
-24.83281,22.62671,310.13,1.22,1.1,2021-10-07,00:03,A,24,6.1NRT,290.41,12.37,N
-24.8412,22.6132,328.89,1.22,1.1,2021-10-07,00:03,A,100,6.1NRT,292.64,35.38,N
-24.8511,22.61174,316.33,1.22,1.1,2021-10-07,00:03,A,63,6.1NRT,290.97,18.52,N
-24.86253,22.62231,313.43,1.22,1.1,2021-10-07,00:03,A,33,6.1NRT,290.63,15.34,N
-24.83969,22.60118,325.42,1.22,1.1,2021-10-07,00:03,A,78,6.1NRT,291.02,29.99,N
-21.59489,23.78368,307.19,1.29,1.13,2021-10-07,00:03,A,19,6.1NRT,282.3,11.66,N
-22.41798,22.98072,301.55,1.2,1.09,2021-10-07,00:03,A,42,6.1NRT,280.81,7.44,N
-22.71721,17.04732,317.61,1.21,1.1,2021-10-07,00:03,A,95,6.1NRT,286.71,23.31,N
-24.89417,22.62429,310.28,1.22,1.1,2021-10-07,00:03,A,70,6.1NRT,289.46,13.47,N
-24.93451,22.70492,308.74,1.23,1.1,2021-10-07,00:03,A,32,6.1NRT,289.78,12.41,N
